,published_date,title,publisher,kode_emitten
476,2021-11-11,"Foto Erick Thohir terpampang di ATM, ini kata BNI",Kontan,BBNI
477,2021-11-11,Wisata Nyaman Ke Luar Negeri Dengan BNI Emerald,CNBC Indonesia,BBNI
478,2021-11-11,BNI (BBNI) Gandeng JD.ID Luncurkan Kartu Kredit E-Commerce,Bisnis,BBNI
479,2021-11-15,BNI Tetapkan Saldo Minimun BNI Taplus Rp50.000 Mulai 6 Desember 2021,Bisnis,BBNI
480,2021-11-16,"Pemberdayaan Hingga Ekspor, Ini Strategi Segmen UMKM BNI",CNBC Indonesia,BBNI
481,2021-11-16,Ini Caranya Jadi Nasabah 'Kaya' di BNI,CNBC Indonesia,BBNI
482,2021-11-17,BNI & APLGI Kolaborasi Luncurkan Kartu Kredit untuk Golfer,CNBC Indonesia,BBNI
483,2021-11-19,"IHSG terkoreksi, asing banyak melego saham BBCA, BBRI, ISAT dan BBNI",Kontan,BBNI
484,2021-11-21,"RI Berhasil Rebut Piala Thomas 2020, BNI Apresiasi PBSI",CNBC Indonesia,BBNI
485,2021-11-22,"Intip Bunga Deposito Terbaru di BCA, BRI, Bank Mandiri, dan BNI",Bisnis,BBNI
486,2021-11-24,"Akhir Sesi I IHSG Turun Tipis, Asing Justru Borong Saham YULE, BBNI, dan DMMX",Bisnis,BBNI
487,2021-11-29,"BNI dan BRI Pede Kredit Tahun Depan Tembus di Atas 6 Persen, Ini Alasannya",Bisnis,BBNI
488,2021-11-30,TOP BUMN Awards 2021: Dirkeu BNI Novita Widya Raih Penghargaan Top CFO,Bisnis,BBNI
489,2021-11-30,Dirut BNI Royke Tumilaar Raih Top CEO in Strategic Leadership BUMN Award 2021,Bisnis,BBNI
490,2021-12-01,Ini Kode Bank BNI dan Bank Lainnya Untuk Keperluan Transfer,CNBC Indonesia,BBNI
491,2021-12-05,"Simak! Daftar Bunga Deposito Terbaru BCA, Mandiri, BNI, dan BRI",Bisnis,BBNI
492,2021-12-09,"Jaga Keamanan Layanan, BNI Gunakan 3 Kombinasi Data Center",CNBC Indonesia,BBNI
493,2021-12-12,BNI menyatakan telah siap untuk menjawab tantangan bisnis tahun 2022,Kontan,BBNI
494,2021-12-13,BNI Tembilahan Dorong Nasabah Gunakan e-Channel dan Mobile Banking,Bisnis,BBNI
495,2021-12-14,BNI Emerald Raih Most Innovative Priority Banking in Pandemic,CNBC Indonesia,BBNI
496,2021-12-14,"Bangun Tol Cijago, BNI dan PT SMI Salurkan Kredit Sindikasi Rp2,6 Triliun kepada Translingkar Kita Jaya",Bisnis,BBNI
497,2021-12-14,Kilau Kemewahan BNI Emerald,CNBC Indonesia,BBNI
498,2021-12-15,"Tumbuh Kuat dan Berkualitas, BNI Emerald Raih Penghargaan",CNBC Indonesia,BBNI
499,2021-12-15,BNI Tanggapi Prediksi Orang Kaya Rem Simpan Uang di 2022,CNBC Indonesia,BBNI
500,2021-12-18,"Cara Tarik Tunai Tanpa Kartu di ATM BCA, BNI, BRI, dan Mandiri",Bisnis,BBNI
501,2021-12-23,"Dukung UMKM Perempuan, BNI Luncurkan Sahabat Ibuprenuer",CNBC Indonesia,BBNI
502,2021-12-25,Layanan Perbankan BNI di Serpong Garden Apartment,CNBC Indonesia,BBNI
503,2021-12-30,BNI Xpora Bantu UMKM Jabar Optimalkan E-Commerce,CNBC Indonesia,BBNI
504,2022-01-01,Simak Strategi Bank BNI Untuk Dorong Pertumbuhan Kredit di Tahun Depan,Kontan,BBNI
505,2022-01-03,"Proliga 2022: Diasuh Samsul Jais, Ini Susunan Pemain Tim Putra BNI 46",Bisnis,BBNI
506,2022-01-09,"2022, BNI (BBNI) Turunkan Suku Bunga Dasar Kredit, Ini Rinciannya",Bisnis,BBNI
507,2022-01-13,"Nasabah BNI, Begini Cara Transfer Dana via BI-Fast",Bisnis,BBNI
508,2022-01-20,"Tak Mau Kalah, Ini Dia Gebrakan BNI Usung Konsep Bank Digital",CNBC Indonesia,BBNI
509,2022-01-23,"Cara Cek Nomor Rekening BCA, Mandiri, BNI, dan BRI lewat HP",Bisnis,BBNI
510,2022-01-24,"Tak Hanya Jadi Bank Digital, Begini Misi Bank Mayora di Tangan BNI (BBNI)",Bisnis,BBNI
511,2022-01-24,"BNI Mau Caplok Bank Mayora, Ini Kinerja Keuangannya",CNBC Indonesia,BBNI
512,2022-01-25,"BNI (BBNI) Akan Akuisisi Bank Mayora Senilai Rp 3,5 Triliun",Kontan,BBNI
513,2022-01-25,"Dipinang BNI, Potensi Nilai Akuisisi Bank Mayora Rp 3,5 T",CNBC Indonesia,BBNI
514,2022-01-25,"BBNI Caplok Bank Mayora, Tidak Murah Tapi Juga Tidak Mahal",CNBC Indonesia,BBNI
515,2022-01-25,Perhatian! BNI Kembali Buka Lowongan ODP di 4 Program,CNBC Indonesia,BBNI
516,2022-01-26,"Laba BNI 2021 Naik 3 Kali Lipat, Lampaui Ekspektasi Pasar",CNBC Indonesia,BBNI
517,2022-01-26,"BNI Bukukan Laba Rp 10,89 T Pada 2021",CNBC Indonesia,BBNI
518,2022-01-27,"Daftar Kode Bank Lengkap, BCA, BNI, BRI, Mandiri, BSI, dan Lainnya",Bisnis,BBNI
519,2022-01-30,"Kinerja Cemerlang, BNI Terus Didorong Go Internasional",CNBC Indonesia,BBNI
520,2022-02-05,"Ini Syarat Pengajuan Kartu Kredit BCA, BRI, Bank Mandiri, dan BNI",Bisnis,BBNI
521,2022-02-07,"Ini Bunga Deposito 10 Bank Besar. Bank Mandiri, BRI, BCA, BNI dan BTN Bersaing, BTPN Lebih Tinggi",Bisnis,BBNI
522,2022-02-10,"Bunga KUR 3%, Buka Eform.bni.co.id untuk Cara Pengajuan KUR BNI Online 2022",Kontan,BBNI
523,2022-02-10,BNI Alokasikan Capex Teknologi Informasi 3% dari Pendapatan,CNBC Indonesia,BBNI
524,2022-02-12,"Bunga KUR 3% Hingga Juni 2022, Buka Eform.bni.co.id untuk Cara Ajukan KUR BNI Online",Kontan,BBNI
525,2022-02-14,"Intip Bunga Deposito di BCA, BRI, BNI, dan Bank Mandiri",Bisnis,BBNI
526,2022-02-14,BNI Targetkan Penyaluran KPR Tumbuh Lebih Tinggi di Tahun 2022,Kontan,BBNI
527,2022-02-16,"BNI (BBNI) Masuk Metaverse, Transaksi Bisa Pakai Crypto?",Bisnis,BBNI
528,2022-02-16,"Antara BRI (BBRI), Mandiri (BMRI), BNI (BBNI), dan BTN (BBTN), Siapa Paling Jago Cari Cuan?",Bisnis,BBNI
529,2022-02-17,BNI Sekuritas Luncurkan Platform Trading Online New BIONS,CNBC Indonesia,BBNI
530,2022-02-17,"Berkat Transformasi Layanan, BNI Raih SLE Index Terbaik 2022",CNBC Indonesia,BBNI
531,2022-02-17,BNI Sekuritas Luncurkan Platform Online Trading New BIONS,Kontan,BBNI
532,2022-02-19,BNI Emerald Ungkap Kiat Ikut PPS yang Cuan dan Nyaman,CNBC Indonesia,BBNI
533,2022-02-19,"Beri Mesin ATM ke Raffi Ahmad, BNI: Bentuk Kerja Sama dengan RANS Entertaiment",Bisnis,BBNI
534,2022-02-20,"Adu Dana Pihak Ketiga di Bank Jumbo, BBCA, BMRI, BBNI, BBRI. Siapa Terbesar?",Bisnis,BBNI
535,2022-02-21,"Cara Cek Saldo E-Money di Smartphone: Mandiri, BNI, BCA, BRI",Bisnis,BBNI
536,2022-02-23,Direksi Maybank Indonesia (BNII) David Formula Mengundurkan Diri,Bisnis,BBNI
537,2022-02-25,"Dampingi Nasabah PPS, BNI Emerald Gelar FGD Setiap Bulan",CNBC Indonesia,BBNI
538,2022-02-26,Nggak Disangka! Raffi Ahmad Pindah 'Brankas' ke BNI Emerald,CNBC Indonesia,BBNI
539,2022-02-26,5 Cara Cek Mutasi BNI via Offline dan Online,Bisnis,BBNI
540,2022-02-26,BNI Kirimkan Bantuan Kemanusiaan untuk Korban Gempa,Bisnis,BBNI
541,2022-03-03,Undian Gelegar Rejeki BNI #GaPakeNanti Akan Diumumkan Di Sini,CNBC Indonesia,BBNI
542,2022-03-04,BNI (BBNI) Catat Transaksi QRIS Tumbuh 187 Persen di Februari 2022,Bisnis,BBNI
543,2022-03-14,Bonus dan Tantiem Direksi dan Komisaris BNI Jomplang dari BRI dan Bank Mandiri,Kontan,BBNI
544,2022-03-15,BNI Wilayah 03 Salurkan BSPS untuk 3.437 Unit Rumah Tak Layak Huni,Bisnis,BBNI
545,2022-03-17,"BNI (BBNI) Tebar Dividen Rp2,72 Triliun, Catat Nih Jadwalnya!",Bisnis,BBNI
546,2022-03-17,BNI Ramaikan Pertamina Grand Prix of Indonesia,Kontan,BBNI
547,2022-03-18,"Dukung Pariwisata, BNI Buat 3 Pesawat Batik Air Livery",CNBC Indonesia,BBNI
548,2022-03-19,"Cek Bonus dan Tantiem Direksi dan Komisaris BRI, Mandiri dan BNI",Kontan,BBNI
549,2022-03-20,Cara Cetak Rekening Koran BNI secara Online dan Offline,Bisnis,BBNI
550,2022-03-20,"BMRI, BBRI, BBCA, BBNI Tebar Dividen Jumbo. Siapa Terbesar?",Bisnis,BBNI
551,2022-03-22,Bos BCA & BNI Beberkan Sederet Tantangan Perbankan RI di 2022,CNBC Indonesia,BBNI
552,2022-03-22,4 Cara Cek Tagihan Kartu Kredit BNI lewat HP,Bisnis,BBNI
553,2022-03-23,"Bank Danamon dan BNI Genjot Penggunaan Kartu Kredit, Intip Promonya",Bisnis,BBNI
554,2022-03-31,"Getol Himpun DPK, Jumlah Nasabah BNI Wilayah 03 Palembang Melesat",Bisnis,BBNI
555,2022-04-10,BNI di Hongkong Sukses Bantu Diaspora & Ekspor UMKM,CNBC Indonesia,BBNI
556,2022-04-12,"Demi UMKM Go Global, BNI Xpora Gandeng ICC Indonesia",CNBC Indonesia,BBNI
557,2022-04-14,BNI (BBNI) Bidik Jumlah Nasabah Kaya Naik 6 Persen Tahun Ini,Bisnis,BBNI
558,2022-04-15,"BNI Salurkan Triliunan Rupiah ke Sektor ""Hijau""",CNBC Indonesia,BBNI
559,2022-04-18,Dukungan BNI Demi Garap Potensi Pasar Hong Kong Bagi UMKM,CNBC Indonesia,BBNI
560,2022-04-18,"Kembangkan Diaspora RI, BNI Andalkan Jaringan Internasional",CNBC Indonesia,BBNI
561,2022-04-19,Live Now! BNI Buka-Bukaan Strategi Perkuat Ekosistem Diaspora,CNBC Indonesia,BBNI
562,2022-04-19,"Berkat BNI, Usaha Diaspora di AS Ini Berkembang Pesat",CNBC Indonesia,BBNI
563,2022-04-19,BNI Proaktif Perkuat Ekosistem Diaspora Indonesia di AS,CNBC Indonesia,BBNI
564,2022-04-19,Catat Ya! Ini 30 Titik Penukaran Uang di BNI (BBNI) di Jabodetabek,Bisnis,BBNI
565,2022-04-19,"Akuisisi 1,6 Juta Merchant, Volume Transaksi QRIS BNI Capai Rp 297 Miliar",Kontan,BBNI
566,2022-04-20,BNI Dorong Diaspora di Korea Selatan Buka Pasar UMKM,CNBC Indonesia,BBNI
567,2022-04-20,Yes! BNI Java Jazz Festival Hadir Kembali,CNBC Indonesia,BBNI
568,2022-04-21,"Gandeng BNI dan Mastercard, Kredivo Luncurkan Kartu Kredit Virtual",Bisnis,BBNI
569,2022-04-21,"THR Cair! Ini Lokasi Penukaran Uang Lebaran 2022 di BRI, Bank Mandiri, BNI, dan BTN",Bisnis,BBNI
570,2022-04-21,"Bank Mandiri (BMRI), BRI (BBRI), BTN (BBTN), BNI (BBNI) Buka Loker. Ini Daftar Lengkapnya",Bisnis,BBNI
571,2022-04-21,Live Now! BNI Ungkap Strategi UMKM Naik Kelas Lewat Diaspora,CNBC Indonesia,BBNI
572,2022-04-21,"Lokasi Penukaran Uang Lebaran 2022 di Bank Mandiri, BRI & BNI",CNBC Indonesia,BBNI
573,2022-04-21,"Perkuat Kolaborasi, BNI Seoul Buka Peluang Pasar",CNBC Indonesia,BBNI
574,2022-04-21,"Demi UMKM Diaspora Singapura Naik Kelas, Ini Sinergi BNI-KBRI",CNBC Indonesia,BBNI
575,2022-04-22,20 Women Leader BNI Didapuk Jadi Game Changer,CNBC Indonesia,BBNI
576,2022-04-25,"BNI Java Jazz On The Move, Kick-off Ajang Java Jazz Festival",CNBC Indonesia,BBNI
577,2022-04-25,BNI & LPEI Siapkan Penjaminan Untuk Kredit UMKM Ekspor,CNBC Indonesia,BBNI
578,2022-04-25,"Dari Investasi Hingga Pembiayaan, Ini Peran BNI Bagi Diaspora",CNBC Indonesia,BBNI
579,2022-04-25,"Tak Terhentikan, Saham BBNI Bakal ke Rp 10.000?",CNBC Indonesia,BBNI
580,2022-04-27,"Miliki Cabang Luar Negeri, BNI Bidik 40.000 Diaspora Merapat",CNBC Indonesia,BBNI
581,2022-04-27,BNI Berangkatkan 20 Armada Bus Lewat Mudik Bersama BUMN 2022,CNBC Indonesia,BBNI
582,2022-04-27,"Bersama Diaspora, BNI Optimis Dorong Perekonomian",CNBC Indonesia,BBNI
583,2022-04-27,"Peran Besar Bagi Ekonomi, BNI: Harus Ada Pemetaan Diaspora",CNBC Indonesia,BBNI
584,2022-05-01,BNI dan KBRI Buka Sentra Distribusi di Jepang,Bisnis,BBNI
585,2022-05-02,"Saham Jagoan JP Morgan: Ada BMRI, BBNI, ANTM, hingga ADRO",Bisnis,BBNI
586,2022-05-04,"Lebaran Hari Ketiga, Ini Daftar Kantor Cabang BNI (BBNI) yang Buka Hari Ini",Bisnis,BBNI
587,2022-05-10,"BNI Terbitkan Green Bond Rp 5 T, Berapa Kuponnya?",CNBC Indonesia,BBNI
588,2022-05-11,"BNI Catat Portofolio Kredit Hijau Rp 170,5 Triliun di Kuartal I-2022",Kontan,BBNI
589,2022-05-13,"Jangan Ketinggalan, Ini Cara Beli Green Bond BNI (BBNI)",Bisnis,BBNI
590,2022-05-14,"Limit Transfer Bank BCA, BNI, BRI, dan Bank Mandiri",Bisnis,BBNI
591,2022-05-15,Idgitaf & Nadin Amizah Sapa Pecinta BNI Java Jazz On The Move,CNBC Indonesia,BBNI
592,2022-05-16,"Gaji Direksi BBRI, BMRI, BBCA hingga BBNI",Bisnis,BBNI
593,2022-05-18,"BNI Dirikan Anak Usaha Baru, BNI Modal Ventura",CNBC Indonesia,BBNI
594,2022-05-18,"BNI Dirikan Modal Ventura Modal Rp500 Miliar, Berkaca dari Ekspansi Mandiri Capital & BRI Ventures?",Bisnis,BBNI
595,2022-05-19,"BNI Buka Kantor di Amsterdam, Kantor Luar Negeri Ketujuh",CNBC Indonesia,BBNI
596,2022-05-19,BNI (BBNI) Resmi Akuisisi Bank Mayora,Bisnis,BBNI
597,2022-05-19,Historia Bisnis : Tahta Maybank (BNII) di WOM Finance (WOMF) dan Kembalinya Keluarga Thohir,Bisnis,BBNI
598,2022-05-20,"Tok! BNI Resmi Caplok Bank Mayora, Genggam 63,92% Saham",CNBC Indonesia,BBNI
599,2022-05-20,Bank BNI (BBNI) Resmi Akuisisi Bank Mayora,Kontan,BBNI
600,2022-05-23,"Jumlah Karyawan BNI Menyusut Hingga Maret 2022, Ini Penyebabnya",Kontan,BBNI
601,2022-05-26,"Ini Cara Top Up GoPay Lewat M-Banking BCA, BNI, Mandiri, BRI, dan BTN",Kontan,BBNI
602,2022-05-31,BRI (BBRI) dan BNI (BBNI) Jalin Kerja Sama dengan Taspen Garap Dana Pensiun,Bisnis,BBNI
603,2022-06-01,"Gelar Java Jazz Festival, Transaksi BNI Naik 21,9%",Kontan,BBNI
604,2022-06-08,Jreeengg... Benarkah BTN Bakal Merger dengan BNI?,CNBC Indonesia,BBNI
605,2022-06-08,"BNI Mobile Banking Tambah Fitur, Bisa Transaksi Valas",Bisnis,BBNI
606,2022-06-09,"Cara Isi Saldo OVO Melalui M-Banking BCA, Mandiri, BNI dan BRI",Bisnis,BBNI
607,2022-06-10,"Cara Mudah Bayar BPJS Kesehatan lewat ATM BNI, BRI, dan Mandiri",Bisnis,BBNI
608,2022-06-10,"Protelindo Dapat Pinjaman dari BNI Rp 1 T, Bakal Buat Apa?",CNBC Indonesia,BBNI
609,2022-06-20,Produsen Taro (AISA) Mau Tarik Pinjaman US$350 Juta dari BNI dan BCA,Bisnis,BBNI
610,2022-06-22,Analis Menilai Penerbitan Green Bond BNI dan BRI Menarik Saat Tren Suku Bunga Naik,Kontan,BBNI
611,2022-06-25,"Dengan BNI Mobile Banking, Transfer Pakai BI Fast, Cashback 100%!",Bisnis,BBNI
612,2022-07-02,Ini Penjelasan BNI Soal Hoaks Kredit Tanpa Jaminan,CNBC Indonesia,BBNI
613,2022-07-03,"Porsi Kredit Sektor Pertambangan di BNI (BBNI) Hanya 3,32 Persen, Mengapa?",Bisnis,BBNI
614,2022-07-04,"Dukung Penerapan ESG, BNI Fokus Menjadi Agen Transformasi",Bisnis,BBNI
615,2022-07-05,"Kurs Jual Beli Dollar AS di BCA, BRI, Bank Mandiri, dan BNI (BBNI), Hari Ini (5/7)",Bisnis,BBNI
616,2022-07-11,"Restrukturisasi Kredit Covid-19, BNI (BBNI) Petakan Profil Debitur",Bisnis,BBNI
617,2022-07-13,Opsi Bank Mayora Merger dengan Seabank? Ini Jawaban Bos BNI,Bisnis,BBNI
618,2022-07-13,Modal Ventura BNI Bisa Topang Startup Lokal,Bisnis,BBNI
619,2022-07-15,"HUT ke-76 BNI, Turnamen e-Sports Dibanjiri 9.113 Peserta",Bisnis,BBNI
620,2022-07-16,BNI Sekuritas Selesaikan 2 Transaksi Jalan Tol dalam 6 Bulan,Bisnis,BBNI
621,2022-07-18,"Dari Mandiri Capital, Eddi Danusaputro Berlabuh ke BNI Ventures",Bisnis,BBNI
622,2022-07-19,"Jadi Pioneer, BNI Pasang Dua SPKLU Skema Partnership",Bisnis,BBNI
623,2022-07-19,"Profil Eddi Danusaputro, Nahkoda Baru BNI Modal Ventura",Bisnis,BBNI
624,2022-07-26,"Utilisasi “Hybrid Working”, BNI Bangun Work Hub Pertama di Taman Galaxy Bekasi",Bisnis,BBNI
625,2022-07-29,Catat!! Bank Digital BNI Meluncur Paling Lambat Awal 2023,CNBC Indonesia,BBNI
626,2022-08-02,BNI Siap Layani 21.395 Diaspora Indonesia di Kanada,CNBC Indonesia,BBNI
627,2022-08-06,"Pacu Pemulihan Ekonomi dan Pariwisata, GNFY 2022 Gaet BNI Menjadi Bank Partner yang Digelar di Bali",Bisnis,BBNI
628,2022-08-07,"Sepekan Beroperasi, Stasiun BNI City Layani 18.622 Penumpang KRL",Bisnis,BBNI
629,2022-08-07,BNI Life Punya Senjata Hadapi Ancaman Inflasi,Bisnis,BBNI
630,2022-08-09,BNI Ventures: Ini Kriteria Startup yang Layak Dapat Pendanaan,Bisnis,BBNI
631,2022-08-09,"BNI Perkirakan Biaya Dana Akan Naik Hingga Akhir Tahun, Ini Penyebabnya",Kontan,BBNI
632,2022-08-15,"Semakin Agresif di Green Banking, BNI Ungkap Potensinya",CNBC Indonesia,BBNI
633,2022-08-15,Direktur BNI Beberkan Jurus BNI Genjot Kinerja di Tahun 2022,CNBC Indonesia,BBNI
634,2022-08-24,"BNI (BBNI) Catat Pengguna Kartu Kredit Tembus 1,9 Juta pada Semester I/2022",Bisnis,BBNI
635,2022-08-25,"BNI Gandeng Asuransi Tri Pakarta, Beri Penjaminan Bank Garansi hingga Asuransi Kredit",Kontan,BBNI
636,2022-08-28,Respons Bank BNI Terkait Wacana Akuisisi Bank BTN,Kontan,BBNI
637,2022-08-31,"Direksi dan Komisaris BNI Dirombak, Ini Jajaran Barunya",CNBC Indonesia,BBNI
638,2022-08-31,"Kinerja Tetap Sehat, BNI Kini Diperkuat Direksi Baru",CNBC Indonesia,BBNI
639,2022-08-31,"BNI (BBNI) Rombak Posisi 3 Direksi dan 1 Komisaris, Berikut Susunan Terbarunya",Bisnis,BBNI
640,2022-08-31,"Suku Bunga Kredit BRI, BCA, BNI, dan Bank Mandiri, Siapa Paling Rendah?",Bisnis,BBNI
641,2022-08-31,"BNI (BBNI) Punya Direksi Baru, Ini Daftar Lengkapnya",Bisnis,BBNI
642,2022-08-31,RUPSLB BNI (BBNI) Angkat Mucharom Jadi Direktur Human Capital & Kepatuhan,Bisnis,BBNI
643,2022-08-31,"Bob T. Ananta jadi Wadirut BRIS, BNI Rombak Pengurus dalam RUPSLB Hari Ini",Bisnis,BBNI
644,2022-08-31,"BNI (BBNI) Punya Direksi Baru, Ada Mantan Dirut Jamkrindo hingga SEVP Bank Mandiri",Bisnis,BBNI
645,2022-09-09,BNI Raih 4 Penghargaan Alpha Southeast Asia,Bisnis,BBNI
646,2022-09-11,"Jumlah Mitra Digital BNI (BBNI) 458 Perusahaan, 5 Unicorn",Bisnis,BBNI
647,2022-09-13,Intip Strategi BNI (BBNI) Dorong Kinerja dalam 3 Tahun ke Depan,Bisnis,BBNI
648,2022-09-14,"Dirut BNI (BBNI) Ungkap 4 Tantangan bagi Perbankan, dari Pinjol Hingga Kurs Mata Uang",Bisnis,BBNI
649,2022-09-16,"Punya Bank Mayora hingga BNI Ventures, Ini Rencana BNI (BBNI)",Bisnis,BBNI
650,2022-09-19,Ini Cara Membuka Rekening Online BNI dari HP,Bisnis,BBNI
651,2022-09-20,"Jelajah BUMN: BNI Tapcash, Bantu Transaksi Anti Ribet Tanpa Batas di Setiap Perjalanan",Bisnis,BBNI
652,2022-09-20,Jelajah BUMN 2022: Suntikan Modal BNI Bikin Bisnis Hidroponik Lebih Ekspansif,Bisnis,BBNI
653,2022-09-20,"Profil Okki Rushartomo Budiprabowo, Sekretaris Perusahaan BNI (BBNI) yang Baru",Bisnis,BBNI
654,2022-09-20,Ini Jenis Debitur yang Bunga Kreditnya Tak Akan Dikerek BNI,Kontan,BBNI
655,2022-09-23,BNI Perkuat Mobile Banking dengan Tambahan Fitur Unggulan,Bisnis,BBNI
656,2022-10-02,BNI 03 Palembang Gencar Alihkan Transaksi Nasabah ke Layanan Digital,Bisnis,BBNI
657,2022-10-06,"Rupiah Melemah, Cek Kurs Dolar AS di BCA, BRI, Bank Mandiri, dan BNI Kamis (6/10/2022) Siang",Bisnis,BBNI
658,2022-10-10,"Kredit Tanpa Agunan Para Pekerja Migran dari Bank BNI Macet, Ini Langkah BP2MI",Bisnis,BBNI
659,2022-10-15,Jumlah RDN di BNI Terus Meningkat Sejalan Tren Kenaikan Investasi Pasar Saham,Kontan,BBNI
660,2022-10-16,"Intip Promo Suku Bunga KPR BNI, Bank Panin, Bank Mandiri, dan BTN",Bisnis,BBNI
661,2022-10-21,Ini 4 Cara Mencari ATM BNI Terdekat dari Lokasi Sekarang,Kontan,BBNI
662,2022-10-24,"Rupiah Tembus Rp15.600, Cek Kurs Dolar AS di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (24/10)",Bisnis,BBNI
663,2022-10-24,"Bos BNI Ungkap Cara Atasi Krisis, Simak Analisanya!",CNBC Indonesia,BBNI
664,2022-10-24,Bos BNI Bocorkan Cara Perusahaannya Tekan Kredit Macet,CNBC Indonesia,BBNI
665,2022-10-24,2023 Gelap? Ini 5 Sektor Paling Cuan Versi Bos BNI,CNBC Indonesia,BBNI
666,2022-10-25,"Dongkrak Bisnis Internasional, BNI Tokyo Kucurkan Pembiayaan Bagi Diaspora di Jepang",Kontan,BBNI
667,2022-10-26,BNI Tokyo Genjot Pembiayaan Bagi Diaspora,Bisnis,BBNI
668,2022-10-28,"Tak Lagi Rugi, BNI Life Raup Laba Rp135,97 Miliar per Kuartal III/2022",Bisnis,BBNI
669,2022-10-30,Simak Promo dan Reward Produk BNI di Gelaran FinExpo 2022,Kontan,BBNI
670,2022-11-03,BNI dan Emirates Gelar Pameran Perjalanan Bertabur Program Promo,Bisnis,BBNI
671,2022-11-03,Nasabah BNI Xpora Ini Ekspor Interior Hingga Berbagai Negara,Bisnis,BBNI
672,2022-11-06,"Membanding Nilai Transaksi m-Banking BCA (BBCA), BNI (BBNI), dan Mandiri (BMRI), Siapa Juara?",Bisnis,BBNI
673,2022-11-07,Nasabah BNI Emerald Antusias Menyambut Sale Travel Fair,Bisnis,BBNI
674,2022-11-08,Daftar Perusahaan yang Dapat Kredit Sindikasi Jumbo: Adaro (ADRO) hingga BNI (BBNI),Bisnis,BBNI
675,2022-11-08,Persiapan Pensiun? Buka BNI Simponi di BNI Mobile Banking,Bisnis,BBNI
676,2022-11-08,BNI Perkenalkan Diaspora Saving di Indonesian Day London,CNBC Indonesia,BBNI
677,2022-11-14,Singlife & Prudential Dikabarkan Tertarik Tawaran Akuisisi Asuransi Milik BBNI,Kontan,BBNI
678,2022-11-17,BNI (BBNI) Angkat Suara Mengenai Kabar Penjualan BNI Life,Bisnis,BBNI
679,2022-11-22,"Persaingan Ketat Bank Jumbo, Ini DPK 4 Bank Mandiri, BRI, BNI, dan BCA",Bisnis,BBNI
680,2022-11-23,"Tanggap Bencana, BNI-BUMN Gotong Royong Tolong Warga Cianjur",CNBC Indonesia,BBNI
681,2022-11-24,"Tanggap Bencana, BNI Bersama BUMN Gotong Royong Tolong Warga Cianjur",Bisnis,BBNI
682,2022-11-28,"BI Fast Mendominasi Transfer Antarbank, Ini Rencana BNI (BBNI) Selanjutnya",Bisnis,BBNI
683,2022-11-28,"BTN, BRI, dan BNI Kejar Peningkatan RoE, Ini Strateginya",Kontan,BBNI
684,2022-11-28,Bank BNI Catat 60% Debitur High Risk Bakal Dapat Restrukturisasi Kredit Lanjutan,Kontan,BBNI
685,2022-11-29,BNI Wilayah 18 Gelar Program Undian Berhadiah Mobil Mewah,Bisnis,BBNI
686,2022-12-01,Kolaborasi BNI & Bank Jatim Dukung Ekonomi Digital Jawa Timur,CNBC Indonesia,BBNI
687,2022-12-01,BNI dan Bank Jatim Berkolaborasi Dukung Ekonomi Digital Jawa Timur,Kontan,BBNI
688,2022-12-06,"BNI Digital Channel, Transformasi Layanan Kantor Cabang BNI",CNBC Indonesia,BBNI
689,2022-12-08,BNI Komitmen Kembangkan Jaringan ke Arah Digital,CNBC Indonesia,BBNI
690,2022-12-09,"BNI (BBNI) Terbitkan Sertifikat Deposito Senilai Rp3 Triliun, Cek Bunganya",Bisnis,BBNI
691,2022-12-12,"Majukan Bisnis Konsumer, Srikandi BNI Raih Penghargaan Ini",CNBC Indonesia,BBNI
692,2022-12-12,Ini Bukti Bos BNI Layak Jadi Best CEO For International Bank,CNBC Indonesia,BBNI
693,2022-12-13,Customer Experience BNI Emerald Untuk Tingkatkan Loyalitas,CNBC Indonesia,BBNI
694,2022-12-13,Top! BNI Borong 4 Perhargaan di CNBC Indonesia Awards 2022,CNBC Indonesia,BBNI
695,2022-12-13,BNI Raih Sederet Penghargaan Pada CNBC Indonesia Awards 2022,CNBC Indonesia,BBNI
696,2022-12-13,"Diguyur BNI, PP Presisi (PPRE) Lanjut Garap Tol Ini",CNBC Indonesia,BBNI
697,2022-12-16,"BNI Kejurnas Antarklub 2022, Mansion Exist Tantang Jaya Raya di Final",Bisnis,BBNI
698,2022-12-17,BNI Life Raih Peringkat AA+ dari Pefindo,Bisnis,BBNI
699,2022-12-19,"Saham Bank BNI Ambles Lebih Dari 3%, Ada Apa?",CNBC Indonesia,BBNI
700,2022-12-21,"Kaleidoskop Akuisisi Bank 2022: Diwarnai Astra, BBNI, Bank Asing, hingga Fintech",Bisnis,BBNI
701,2022-12-25,"Punya Prospek Positif, Cek Rekomendasi saham dan Prediksi Kinerja BBNI Tahun 2023",Kontan,BBNI
702,2022-12-26,"Momen Nataru, Bank BNI Bagikan Paket Sembako di Pekanbaru",Bisnis,BBNI
703,2022-12-26,"Intip Kesiapan Uang Tunai di BTN, BNI, Mandiri, BRI, dan BCA Jelang Tahun Baru",Bisnis,BBNI
704,2022-12-28,GRP & BNI Kerja Sama Sustainability Linked Loan US$ 32 juta,CNBC Indonesia,BBNI
