,published_date,title,publisher,kode_emitten
97,2020-06-09,"Sahamnya Hijau dan Diminati Asing, Begini Komentar Bank BRI (BBRI)",Bisnis,BBRI
98,2020-06-16,"Aktivasi BRImo bisa online tanpa harus ke ATM, begini caranya",Kontan,BBRI
99,2020-06-16,"Nasabah Mikro dan KUR Terdampak Covid-19, BRI Syariah Berikan Solusi Bayar Saat Panen",Bisnis,BBRI
100,2020-06-22,"Jamin Bebas Covid-19, Bank BRI Pekanbaru Kembali Dibuka",Bisnis,BBRI
101,2020-06-24,BRI Agro Gandeng Capital Life Indonesia Pasarkan Asuransi Proteksi,Bisnis,BBRI
102,2020-07-06,Kisah Pemasar Mikro BRI Yang Selektif Salurkan KUR di Tengah Pandemi,Bisnis,BBRI
103,2020-07-07,"Jamin kredit UMKM, BRI teken kerjasama dengan Jamkrindo dan Askrindo",Kontan,BBRI
104,2020-07-07,Biaya dana di Bank BRI alami tren penurunan,Kontan,BBRI
105,2020-07-08,Merger Anak BUMN: Setinggi Apa Saham BRI Syariah (BRIS) Mampu Menjulang?,Bisnis,BBRI
106,2020-07-20,"IHSG Melemah, Asing Net Sell di Pasar Reguler, Jual BBRI Borong BBCA",Kontan,BBRI
107,2020-07-24,BRI Sinergikan Tiga Ekosistem untuk Akselerasi Digitalisasi UMKM,Kontan,BBRI
108,2020-07-27,"BRI Hapus Buku Kredit Rp5 Triliun, Apa Maksudnya?",Bisnis,BBRI
109,2020-08-04,"Saham big cap: IHSG anjlok, CPIN terdepak, BBRI, HMSP, ASII turun terdalam",Kontan,BBRI
110,2020-08-11,"Kurs Jual Beli Dolar AS di Bank Mandiri dan BRI, 11 Agustus 2020",Bisnis,BBRI
111,2020-08-12,Pegadaian membuka outlet The Gade Coffee & Gold di Taman Sentra BRI,Kontan,BBRI
112,2020-08-19,"Membandingkan kinerja BBNI, BBRI dan BMRI",Kontan,BBRI
113,2020-08-19,"Semester I/2020, Bank BRI (BBRI) Raup Laba Bersih Rp10,2 Triliun",Bisnis,BBRI
114,2020-08-19,"Laba Bank BRI (BBRI) turun 37,4% di semester I 2020, ini penyebabnya",Kontan,BBRI
115,2020-08-24,"Laba BRIS naik 229,7%, begini prospek sahamnya",Kontan,BBRI
116,2020-08-26,"Gandeng BRI, BFI Finance garap kredit kendaraan dengan limit fasilitas Rp 1 triliun",Kontan,BBRI
117,2020-08-27,"Pacu Kredit Kendaraan, BFI Finance Gandeng BRI untuk Dukung Pendanaan",Bisnis,BBRI
118,2020-09-02,"Promo BRI, ada undian hadiah mobil Velfire, Rush, Calya, motor Scoopy dll",Kontan,BBRI
119,2020-09-07,"Lowongan kerja 2020 PT. ASABRI (Persero), buka hingga pertengahan September",Kontan,BBRI
120,2020-09-08,"Siapkan Program Cicilan Menarik, BRI Berikan Kemudahan Kepada Peserta JKN",Kontan,BBRI
121,2020-09-10,"Kredit Bermasalah BRI Merangkak Naik, Tahun Ini Dijaga Maksimal 3 Persen",Bisnis,BBRI
122,2020-09-14,"IHSG Hari Ini Melompat 2,89%, Asing Borong BBRI, Lepas Saham BBCA dan ASII",Kontan,BBRI
123,2020-09-16,BRI Paparkan Rencana untuk BRI Agro (AGRO) dan BRI Syariah (BRIS),Bisnis,BBRI
124,2020-09-19,Milenial Borong SR013 di BRI,Bisnis,BBRI
125,2020-09-23,"Ciptakan SDM Unggul dan Berdaya Saing Global, Bank BRI Hadirkan BRILSP",Bisnis,BBRI
126,2020-09-27,BRI (BBRI) Jaga Margin Bunga Bersih Lewat Selektif Beri Kredit,Bisnis,BBRI
127,2020-09-28,"BRI Akselerasi Pelaku Usaha UMKM Muda, Lewat Pengusaha Muda Brilian",Bisnis,BBRI
128,2020-10-01,"Jaga Sungai Jaga Kehidupan, BRI Kembalikan Sungai Sebagai Penyangga Kehidupan",Bisnis,BBRI
129,2020-10-05,Bank BRI (BBRI) Kantongi Izin Buka Unit Kerja Baru di Taiwan,Bisnis,BBRI
130,2020-10-05,Mau Ajukan Pinjaman ke BRI? Intip Dulu Bunga Dasar Kreditnya,Bisnis,BBRI
131,2020-10-06,"Raih Dana PEN Tahap 2, Ini Strategi Penyaluran Kredit BRI",CNBC Indonesia,BBRI
132,2020-10-06,"Selamatkan Ekonomi RI, BRI Restruktrisasi Kredit Rp 190 T",CNBC Indonesia,BBRI
133,2020-10-07,"Bank Permata (BNLI) Naik Kasta! Sekelas BCA, BRI, BNI, & Bank Mandiri",Bisnis,BBRI
134,2020-10-09,Lupa username atau password internet banking BRI? Ini yang harus dilakukan,Kontan,BBRI
135,2020-10-12,"Harga Rp 278 juta, lelang rumah sitaan BRI Agroniaga ini berlokasi di Depok",Kontan,BBRI
136,2020-10-12,"Sungai Jadi Bersih, Ini Cara BRI Menyulap Sampah jadi Uang",CNBC Indonesia,BBRI
137,2020-10-13,"BRISyariah, BSM & BNI Syariah Merger! Begini Tahapannya",CNBC Indonesia,BBRI
138,2020-10-13,"BRI, BMRI & BNI Jadi Pemegang Saham Bank Syariah Terbesar RI",CNBC Indonesia,BBRI
139,2020-10-13,Danareksa Sekuritas Bersalin Nama Jadi BRI Danareksa Sekuritas,Bisnis,BBRI
140,2020-10-13,Resmi! Danareksa Sekuritas Jadi BRI Danareksa Sekuritas,CNBC Indonesia,BBRI
141,2020-10-13,Harga Wajar Saham BRI Syariah (BRIS) Pasca Mega Merger Bank Syariah BUMN,Kontan,BBRI
142,2020-10-16,Bank BRI himpun dana murah Rp 11 triliun lewat agen BRILink,Kontan,BBRI
