,published_date,title,publisher,kode_emitten
105,2021-01-03,"BTN Guyur Subsidi Bunga KPR Rp 2,49 T Hingga Akhir 2020",CNBC Indonesia,BBTN
106,2021-02-02,"Laba 2020 Terbang 6,7 Kali Lipat, Begini 5 Jurus BTN (BBTN)",Bisnis,BBTN
107,2021-02-02,"Meski Pandemi, BTN Pekanbaru Bidik KPR Tumbuh 10 Persen",Bisnis,BBTN
108,2021-02-05,Hapus Buku Kredit BTN (BBTN) Diproyeksi hingga Rp3 Triliun pada 2021,Bisnis,BBTN
109,2021-02-07,Bank BTN (BBTN) Tawarkan KPR Investasi Kos-kosan ke UGM,Bisnis,BBTN
110,2021-02-14,"Kantor Cabang BTN Makassar Kebakaran, Dokumen Nasabah Dipastikan Aman",Bisnis,BBTN
111,2021-02-15,Ini Langkah BTN Untuk Jadi Best Mortgage Bank ASEAN di 2025,CNBC Indonesia,BBTN
112,2021-02-15,"KPR Bank BTN Tembus Rp 235 T di 2020, Rumah Subsidi Melesat!",CNBC Indonesia,BBTN
113,2021-02-16,"BTN akan membentuk tiga anak usaha, untuk perluas cakupan bisnis",Kontan,BBTN
114,2021-02-16,"Misi Baru BTN (BBTN), Siap Taklukkan Asia Tenggara",Bisnis,BBTN
115,2021-02-24,"Stimulus DP Rumah 0%, BTN Siap Perluas Segmentasi Nasabah KPR",CNBC Indonesia,BBTN
116,2021-02-26,Bos BTN: Restrukturisasi Kredit Bukan Bom Waktu bagi Bank,CNBC Indonesia,BBTN
117,2021-03-10,"Haru Koesmahargyo Jadi Bos BTN, Ini Daftar Lengkap Direksi dan Komisaris BBTN",Bisnis,BBTN
118,2021-03-10,"Haru Koesmahargyo jadi Dirut, Ini Susunan Lengkap Direksi BTN",CNBC Indonesia,BBTN
119,2021-03-10,Perhatian! BTN Bakal Rights Issue Rp 5 T Tahun Depan,CNBC Indonesia,BBTN
120,2021-03-10,"Digadang-gadang Jadi Bos Baru BTN, Ini Profil Haru Koesmahargyo",Bisnis,BBTN
121,2021-03-10,"Digadang-gadang Jadi Bos BTN, Simak Profil 4 Orang Bankir Ini",CNBC Indonesia,BBTN
122,2021-03-10,"Mohon Maaf! BTN Tak Bagi Dividen Laba 2020, Ini Alasannya",CNBC Indonesia,BBTN
123,2021-03-11,Buruan Cek! Cicilan KPR Bank BTN Sudah Turun,CNBC Indonesia,BBTN
124,2021-03-11,"Asyik! Sering Dianggap Termahal, Cicilan KPR Bank BTN Mulai Turun",Bisnis,BBTN
125,2021-03-12,"Dirut Baru, Saham BBTN Kok Lemes tapi Banyak Diborong Asing",CNBC Indonesia,BBTN
126,2021-03-21,Menarik Nih! BTN Tawarkan Bunga KPR 5 Persen Hingga 20 Tahun,Bisnis,BBTN
127,2021-04-21,BTN Fasilitasi Karyawan Outsourcing Mendapatkan KPR,Bisnis,BBTN
128,2021-04-22,"Pandemi, Laba Bersih Q1 Bank BTN Melesat 36,7% Jadi Rp 625 M",CNBC Indonesia,BBTN
129,2021-04-22,Cicilan KPR Anda Tiba-Tiba Berkurang? Begini Lho Penjelasan BTN (BBTN),Bisnis,BBTN
130,2021-04-22,"Dear PNS, Ada 11.000 Unit Rumah dengan KPR Khusus dari BTN",CNBC Indonesia,BBTN
131,2021-04-22,"Kredit Rumah Diramal Melonjak, BTN Kebut KPR Subsidi Rp 16 T",CNBC Indonesia,BBTN
132,2021-04-22,"BTN catatkan outstanding restrukturisasi kredit Rp 58,9 triliun hingga Maret",Kontan,BBTN
133,2021-04-22,Sampai Kapan Subsidi Cicilan KPR? Ini Penjelasan Bos BTN,CNBC Indonesia,BBTN
134,2021-04-26,"Riset HFC BTN: Harga rumah tipe 70, 45, 36 kompak naik pada Maret 2021",Kontan,BBTN
135,2021-05-06,Bank BTN Fasilitasi Satpam Punya Rumah,Bisnis,BBTN
136,2021-05-07,"Kabar Baik! Ada 1,6 Juta Petugas Security Bisa KPR BTN",CNBC Indonesia,BBTN
137,2021-05-10,Asyik! Karyawan BTN Dapet Insentif Saham Rp 275 M,CNBC Indonesia,BBTN
138,2021-05-20,Target pasar KPR BTN bertambah lewat kemitraan dengan BP Tapera,Kontan,BBTN
139,2021-05-26,BTN pastikan transaksi nasabahnya di ATM BTN tetap gratis,Kontan,BBTN
140,2021-06-13,BTN Kembangkan Bisnis Ekosistem ABGCM,CNBC Indonesia,BBTN
