,datetime,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,RSI,MACD,MACD_SIGNAL,UPPERBAND,MIDDLEBAND,LOWERBAND,negative,positive,total_news,sentiment,type,ground_truth,prediction
559,2020-03-11,580.0,585.0,530.0,540.0,84825600.0,582.0,591.5,636.5,730.3,573.0168546077008,595.5754603028729,631.0049087142686,703.2332534969365,27.84335119797116,-45.55930778085258,-41.00446500968495,740.3797381590847,636.5,532.6202618409153,0.0,2.0,2.0,2,train,1,
560,2019-09-16,1070.0,1085.0,1040.0,1050.0,95702700.0,1099.0,1100.0,1078.5,1003.1,1084.1693762094524,1090.1692949684464,1077.011129254655,1013.48483006402,48.16813703337342,24.729236982319662,33.69270907020265,1159.808056181414,1078.5,997.191943818586,1.0,2.0,3.0,2,train,0,
561,2021-05-28,2470.0,2500.0,2430.0,2460.0,118544200.0,2356.0,2453.0,2502.0,2382.8,2406.743296610021,2434.640675492569,2452.3448153356103,2432.911554101504,50.60154875598231,-8.151712847061845,16.72896275770367,2739.6215478444665,2502.0,2264.378452155533,2.0,8.0,10.0,2,train,1,
562,2019-03-11,1010.0,1025.0,990.0,995.0,133205500.0,1023.0,1034.5,1020.75,925.8,1014.8925234748896,1023.0601291966132,1012.3351970975524,943.1124399755086,49.774496440534485,23.99281559263113,36.11401389130432,1089.6901914705784,1020.75,951.8098085294216,0.0,6.0,6.0,2,train,0,
563,2022-06-27,1970.0,1970.0,1885.0,1890.0,172590800.0,1999.0,2067.5,2249.75,2458.7,1982.2856246253896,2067.676354297075,2190.095159585259,2332.8986944998114,23.22101418991892,-142.6179017046984,-110.69358040981932,2659.926486405547,2249.75,1839.5735135944528,2.0,2.0,4.0,1,train,1,
564,2022-10-28,1845.0,1850.0,1805.0,1835.0,43555100.0,1810.0,1809.5,1852.5,1936.8,1820.825155082911,1824.401787753611,1853.5961502169785,1915.208819037496,43.82244788525796,-40.38167478954893,-43.78183307310768,1959.341003364813,1852.5,1745.658996635187,0.0,4.0,4.0,2,train,1,
565,2020-11-27,1230.0,1250.0,1215.0,1230.0,308954300.0,1227.0,1219.5,1186.75,977.8,1221.562377148615,1212.0308983514376,1168.7690531539229,1035.5000746647495,65.30448244174735,66.98314718336724,77.60456471980018,1283.5113042491678,1186.75,1089.9886957508322,0.0,4.0,4.0,2,train,2,
566,2021-02-05,2450.0,2690.0,2370.0,2660.0,1157647700.0,2482.0,2510.0,2732.5,2084.6,2503.338545362817,2538.132580006023,2530.082127041715,2177.762878840268,54.89785049352381,77.53825251661283,156.87285875266298,3324.475506250048,2732.5,2140.5244937499524,0.0,1.0,1.0,2,train,1,
567,2022-01-17,1950.0,1955.0,1840.0,1855.0,183492900.0,1957.0,2103.5,2185.25,2280.1,1966.21223923333,2056.118749342545,2145.1142040737427,2243.061132798453,21.379254895637693,-95.18273057181432,-55.23490148880516,2464.25672034917,2185.25,1906.24327965083,3.0,7.0,10.0,2,train,2,
568,2019-03-29,880.0,895.0,870.0,885.0,73446700.0,900.0,930.0,967.25,971.0,901.6820920446302,924.0241840626272,949.603552132016,940.2176333954188,33.900805051957846,-23.614289325202662,-10.559300977913589,1067.9711497154397,967.25,866.5288502845603,2.0,2.0,4.0,1,train,1,
569,2019-10-16,985.0,1005.0,960.0,960.0,85270100.0,991.0,975.5,990.0,1042.1,979.6728153521068,981.8176340402516,994.4146543542288,999.8351703933256,42.62923079292995,-16.603034335418442,-18.410655686081206,1066.0263112349928,990.0,913.9736887650072,0.0,3.0,3.0,2,train,0,
570,2019-05-06,780.0,780.0,745.0,760.0,83337600.0,822.0,848.0,871.0,939.5,808.863345776432,836.3969381338909,865.1474209495323,897.7910415189042,24.407814465847444,-33.55071459092699,-24.57222240566677,946.6042326857432,871.0,795.3957673142568,0.0,4.0,4.0,2,train,2,
571,2021-09-10,2470.0,2630.0,2470.0,2590.0,423200100.0,2416.0,2384.0,2347.5,2424.2,2446.3862177658243,2400.30301219699,2381.4668341406696,2394.7822492317982,65.35619735483242,8.874150797077164,-18.04804214676912,2500.061463023924,2347.5,2194.9385369760766,3.0,4.0,7.0,2,train,1,
572,2023-02-28,2030.0,2040.0,1990.0,1990.0,99649100.0,2016.0,2064.0,2167.0,2139.5,2019.935902207861,2063.8449962652926,2118.135034649337,2123.4093373787823,27.800927732650067,-51.14248904510896,-23.650081188537943,2403.0593145800435,2167.0,1930.9406854199565,0.0,3.0,3.0,2,train,1,
573,2021-08-02,2520.0,2520.0,2440.0,2510.0,79180000.0,2534.0,2569.0,2546.0,2425.6,2539.073425977268,2548.051128345738,2522.0302624494016,2466.366083553097,50.6007107074612,39.775663271271696,51.14855046885501,2716.809835782369,2546.0,2375.190164217631,1.0,3.0,4.0,2,train,1,
574,2019-04-16,880.0,900.0,880.0,895.0,27035500.0,890.0,897.5,913.0,973.1,891.4917550085939,897.6901460572861,914.765016979678,925.7850687276076,42.471421907777895,-21.455561392475488,-20.92420358084595,969.6921511322334,913.0,856.3078488677666,0.0,1.0,1.0,2,train,1,
575,2022-08-19,2050.0,2090.0,2030.0,2060.0,100616200.0,2108.0,2116.0,2012.0,1926.7,2088.2131714328684,2080.7591269683844,2024.3721555115487,2024.0080125681047,53.8586771871327,63.024198780303095,57.00035182939344,2292.114262400185,2012.0,1731.8857375998143,0.0,5.0,5.0,2,train,1,
576,2018-10-04,815.0,820.0,795.0,800.0,64982700.0,815.0,814.0,804.0,849.4,808.7533090727412,810.396005146983,814.5513951086027,833.4621307906317,45.07108483973335,-8.07611973310054,-10.890203884723771,835.4006369362152,804.0,772.5993630637848,0.0,0.0,0.0,0,train,1,
577,2020-10-13,780.0,780.0,760.0,765.0,47798000.0,749.0,735.0,742.5,773.2,754.9878919697865,745.8506386568022,748.2743424559612,743.5484253653244,53.48541846380817,-5.289724273223783,-10.789210041586369,797.0435605731785,742.5,687.9564394268215,0.0,3.0,3.0,2,train,2,
578,2021-04-27,2410.0,2430.0,2360.0,2390.0,96606300.0,2364.0,2355.0,2323.5,2452.8,2368.1691176970426,2354.377492370119,2347.332816267815,2363.366033762358,52.43776395297709,-3.893005467110015,-19.38126615729899,2456.957858517211,2323.5,2190.042141482789,0.0,2.0,2.0,2,train,1,
579,2022-12-23,2030.0,2030.0,1995.0,2000.0,33726500.0,2024.0,1989.5,1985.5,1944.2,2012.0786173522813,2001.3456990492573,1989.343308050024,1970.7679523584864,51.98917541189113,14.358588400737062,10.287911126141983,2078.284697014109,1985.5,1892.715302985891,1.0,3.0,4.0,2,train,1,
580,2020-03-27,432.0,505.0,426.0,460.0,292787100.0,392.4,405.2,492.85,630.74,413.4625283986552,426.8576902282897,481.8544477040253,598.95048202896,41.53912923214798,-74.06010861867992,-75.00818534948971,687.518204902598,492.85,298.1817950974021,2.0,3.0,5.0,2,train,2,
581,2022-10-17,1810.0,1810.0,1765.0,1805.0,44920200.0,1846.0,1887.0,1936.5,1993.8,1841.223686517444,1874.50548659521,1914.356600164337,1960.486352802489,32.15011656516005,-43.38417792397263,-28.81905163464977,2089.669840373358,1936.5,1783.330159626642,2.0,4.0,6.0,2,train,1,
582,2020-06-02,540.0,570.0,535.0,555.0,137754600.0,533.0,527.0,518.95,488.22,536.648653367832,529.7875091482966,522.0362158299425,532.2998488570087,60.84425333589319,7.95902352713631,5.148717934055289,550.7208986338111,518.95,487.179101366189,2.0,4.0,6.0,2,train,2,
583,2020-05-26,530.0,530.0,515.0,530.0,32358800.0,524.0,525.0,511.65,488.72,524.5963076746496,521.3029906173161,515.5537119176729,531.9479232305303,54.6294264169343,5.442843049417888,3.559851665936903,541.2085858931052,511.65,482.0914141068948,3.0,8.0,11.0,2,train,2,
584,2023-08-09,2010.0,2020.0,1990.0,2010.0,28570200.0,2018.0,2005.5,1995.75,1989.5,2014.3305415984887,2008.631444681162,2001.301530012288,2000.617073054496,52.59813923604798,7.062590908813945,3.323907340209362,2038.0908785926792,1995.75,1953.4091214073208,0.0,1.0,1.0,2,train,1,
585,2022-10-03,1900.0,1920.0,1890.0,1890.0,57708700.0,1928.0,1986.0,2001.25,2002.8,1932.1508448911547,1963.0532374416432,1984.2909171380968,1999.2265133628089,39.24542082536108,-17.446241964922592,-0.0518643983887612,2131.667598505723,2001.25,1870.8324014942768,1.0,3.0,4.0,2,train,1,
586,2020-03-02,580.0,600.0,570.0,585.0,117769700.0,610.0,654.0,682.5,763.9,608.8895392737624,638.3897508693441,675.0478197521583,739.4378834877165,21.9611509813914,-44.52772535263557,-35.61423439963237,778.1817641977823,682.5,586.8182358022177,0.0,4.0,4.0,2,train,0,
587,2021-12-15,2290.0,2300.0,2270.0,2280.0,34080000.0,2308.0,2321.0,2341.0,2364.0,2302.127838493744,2315.4915938700065,2331.432264245684,2351.4702425703954,40.10496696534841,-17.955661461429827,-12.733118747246086,2431.7524104363074,2341.0,2250.2475895636926,1.0,3.0,4.0,2,train,1,
588,2019-05-13,745.0,750.0,725.0,730.0,45550200.0,747.0,784.5,832.75,909.0,749.4799467689129,777.578734685709,817.9318028289986,870.3240953022936,25.38994666977477,-47.88128537741261,-37.76757913413471,953.3516169045838,832.75,712.1483830954162,1.0,0.0,1.0,-1,train,2,
589,2021-01-21,3290.0,3340.0,3030.0,3090.0,1273877400.0,3004.0,2927.0,2499.0,1788.2,3013.8541481382226,2871.485660737941,2563.6258439323506,1983.0866471651864,69.61062825076756,397.5492137538231,373.47498742078346,3471.016460765969,2499.0,1526.9835392340312,2.0,6.0,8.0,2,train,0,
590,2020-12-14,1500.0,1540.0,1490.0,1525.0,417804400.0,1390.0,1299.5,1259.5,1087.7,1411.6963009399003,1342.830638401508,1271.9224345058171,1126.802241433974,79.78422139381514,86.99541084128623,66.73054837099646,1445.1852175053257,1259.5,1073.8147824946743,1.0,6.0,7.0,2,train,2,
591,2020-02-17,675.0,690.0,670.0,680.0,33798800.0,694.0,711.0,733.25,798.8,691.2240279066333,707.1782391241646,734.3446585857297,784.0914537802696,26.25904921078141,-34.19786929636075,-30.72532945942728,798.4631121784569,733.25,668.0368878215431,1.0,4.0,5.0,2,train,0,
592,2019-12-19,830.0,845.0,825.0,835.0,43386700.0,848.0,836.0,811.5,858.9,839.901212825377,833.5571707427932,828.464482751329,858.6636162951695,50.66376083872335,-0.7404413997468282,-9.308169944914525,874.4364759102383,811.5,748.5635240897617,0.0,7.0,7.0,2,train,0,
593,2021-03-30,2270.0,2320.0,2160.0,2210.0,282270900.0,2250.0,2262.0,2338.0,2592.4,2256.9029782496173,2280.368142313502,2360.205739732673,2394.2829119087155,41.43142647892394,-100.47388795086454,-100.42403367819,2644.24173458234,2338.0,2031.7582654176608,1.0,4.0,5.0,2,train,1,
594,2022-06-07,2450.0,2470.0,2420.0,2420.0,64431900.0,2478.0,2501.0,2468.0,2559.8,2465.599470756543,2480.06489333436,2499.980253673517,2490.9159380329907,42.94185543531995,-23.592556649210565,-21.99416055179581,2614.914941377656,2468.0,2321.085058622344,1.0,1.0,2.0,1,train,0,
595,2019-11-14,820.0,830.0,800.0,815.0,49980300.0,824.0,834.5,884.0,964.8,824.8655762622303,842.2882902870722,875.8262046210348,929.1887135127976,28.89661144483461,-42.52161164825861,-38.547834454282885,989.5272476661834,884.0,778.4727523338166,1.0,2.0,3.0,2,train,1,
596,2022-12-26,2010.0,2030.0,1995.0,2000.0,16003000.0,2016.0,1994.5,1989.75,1948.1,2008.052411568188,2001.1010264948468,1990.3582310928784,1971.9143071679573,51.98917541189113,13.435246809363434,10.917378262786274,2076.840470201969,1989.75,1902.659529798032,2.0,6.0,8.0,2,train,1,
597,2023-02-27,2000.0,2040.0,1985.0,2010.0,57820800.0,2034.0,2086.0,2183.0,2140.5,2034.9038533117928,2080.2549954353576,2131.6229330334777,2128.854616455468,29.52508690472349,-46.17180555307732,-16.776979224395188,2412.181151057411,2183.0,1953.8188489425888,1.0,5.0,6.0,2,train,1,
598,2018-12-13,760.0,780.0,755.0,765.0,82314700.0,744.0,725.5,680.0,714.4,746.8346331208843,725.1993437375233,705.6847975982481,719.6901387753009,63.29665105720083,14.777468076500668,-0.5116000606825306,795.3689732987167,680.0,564.6310267012833,0.0,0.0,0.0,0,train,2,
599,2020-05-12,525.0,530.0,510.0,515.0,47048500.0,516.0,507.9,509.25,500.22,516.7353506598334,511.4175360473875,506.62876959457816,534.4209143432362,51.72988534758215,2.4701306303564934,-1.305931255838113,545.5701046254003,509.25,472.9298953745997,1.0,3.0,4.0,2,train,2,
600,2021-01-29,2370.0,2440.0,2220.0,2220.0,450321200.0,2538.0,2747.0,2704.0,1957.6,2490.352078848897,2621.173095946587,2559.337976847128,2110.1801041348795,43.71694110380707,163.4298518102114,285.054617750801,3365.4348040434525,2704.0,2042.565195956548,0.0,3.0,3.0,2,train,1,
601,2020-09-02,840.0,855.0,830.0,850.0,126138900.0,825.0,808.0,793.0,706.7,828.5210411668847,813.0674982187688,787.7785064238977,723.055469255765,70.16911367082852,35.07480450549167,34.56488656050421,872.6492310069596,793.0,713.3507689930404,0.0,2.0,2.0,2,train,2,
602,2020-08-26,790.0,800.0,780.0,785.0,72181500.0,791.0,790.5,766.25,684.4,787.5191563610312,783.6563473662711,761.9300261679147,700.251529495574,59.47829464494588,32.65286608116537,37.18992608395239,855.7416197193904,766.25,676.7583802806096,1.0,0.0,1.0,-1,train,2,
603,2022-07-20,1680.0,1700.0,1670.0,1695.0,110080500.0,1620.0,1671.5,1751.0,2120.0,1652.4917529056463,1679.8339359012225,1779.0650321448877,2022.8621583386057,37.01178624164346,-144.05378572138216,-157.00742407088524,1973.184607927732,1751.0,1528.815392072268,0.0,2.0,2.0,2,train,2,
604,2022-08-22,2060.0,2070.0,1980.0,1985.0,140299600.0,2061.0,2112.5,2022.25,1920.6,2053.8087809552458,2063.3483766104964,2020.622426415211,2022.4782865850425,48.76660933203439,51.63449376611493,55.92718021673774,2281.9127620587906,2022.25,1762.5872379412097,1.0,4.0,5.0,2,train,1,
605,2023-06-13,1995.0,2020.0,1980.0,2010.0,27907100.0,1997.0,1974.0,1964.5,2023.7,1993.6463788734552,1983.765420502568,1986.600629720776,2009.5791553686624,52.5907740093975,-9.23144786325338,-18.460744480484685,2030.1429737291053,1964.5,1898.8570262708947,1.0,5.0,6.0,2,train,1,
606,2023-02-21,2110.0,2130.0,2070.0,2080.0,70008500.0,2112.0,2169.0,2238.5,2135.2,2112.325757390951,2155.774026546116,2186.2491819375527,2147.440024399653,34.50725109270205,-17.5704324219937,14.460480820519024,2412.772774695304,2238.5,2064.2272253046967,0.0,4.0,4.0,2,train,1,
607,2021-11-29,2330.0,2360.0,2320.0,2330.0,82567700.0,2390.0,2377.0,2367.5,2360.8,2369.00893968598,2374.9969637008217,2374.242154194312,2374.3031505042454,44.52890010210378,1.4344950641170726,2.8384969394491315,2438.1753139363386,2367.5,2296.8246860636614,2.0,3.0,5.0,2,train,0,
608,2022-03-14,2520.0,2540.0,2360.0,2400.0,394132400.0,2596.0,2502.0,2266.0,2080.9,2515.6036569670428,2469.956207004319,2330.044723302341,2192.786404068725,56.54838078905088,164.45117134152906,142.59653409781566,2860.8159379169324,2266.0,1671.1840620830676,3.0,3.0,6.0,1,train,1,
609,2020-10-15,1020.0,1180.0,920.0,935.0,1510069900.0,840.0,780.0,758.5,782.4,859.4390630976828,811.3545597619916,783.8708336204127,759.0233638224313,71.97157880424491,23.5185879052799,-0.3080391787768679,891.2817758579844,758.5,625.7182241420156,0.0,3.0,3.0,2,train,2,
610,2022-06-24,1950.0,2000.0,1950.0,1970.0,73717900.0,2035.0,2104.5,2278.75,2473.7,2028.4284369380848,2107.1599885853134,2221.684123752128,2350.976192234498,26.13751514185132,-132.9462708213077,-102.71250008609957,2664.3647689080385,2278.75,1893.1352310919613,0.0,5.0,5.0,2,train,1,
611,2021-09-09,2330.0,2450.0,2290.0,2440.0,150815700.0,2368.0,2351.0,2338.0,2416.8,2374.5793266487367,2358.148126018544,2359.515974576529,2386.8141777718715,56.30309416718937,-10.585515726837002,-24.77859038273069,2446.185026690388,2338.0,2229.814973309612,0.0,8.0,8.0,2,train,1,
612,2022-07-18,1575.0,1595.0,1550.0,1560.0,137279400.0,1642.0,1687.5,1792.0,2156.2,1619.3564440377045,1681.2334104203444,1801.9049284650848,2051.805278566728,21.4447584342564,-163.45854862765282,-161.46726809340117,2086.0816213230605,1792.0,1497.9183786769397,0.0,3.0,3.0,2,train,2,
613,2021-05-25,2310.0,2410.0,2310.0,2330.0,186483800.0,2380.0,2498.0,2495.0,2378.8,2375.1724173725474,2437.6731078345783,2458.0167965734186,2433.512266646402,42.2259882496352,-6.391877578574167,31.33071422933692,2745.0799872040943,2495.0,2244.9200127959057,1.0,2.0,3.0,2,train,1,
614,2021-07-09,2560.0,2630.0,2530.0,2590.0,185723500.0,2464.0,2353.0,2322.0,2418.2,2482.169968237231,2408.1110599399794,2371.9868108856263,2380.8364089778847,64.37021955413282,22.749830580534308,-19.68926958023276,2549.297162322806,2322.0,2094.702837677194,0.0,2.0,2.0,2,train,1,
615,2020-12-28,1825.0,2000.0,1780.0,2000.0,992175000.0,1908.0,1770.5,1508.25,1266.2,1877.066644267736,1767.0897497431963,1595.3095765691585,1324.4949421651263,77.6486922479249,204.35732596816547,162.96279407040285,2101.615612417841,1508.25,914.8843875821586,3.0,7.0,10.0,2,train,2,
616,2022-02-25,2220.0,2270.0,2200.0,2220.0,189907800.0,2198.0,2067.5,1937.5,2031.9,2175.364804848245,2095.459436315336,2018.622670950514,2042.9866506140247,70.3287513968933,63.393933812044224,10.07453546768603,2270.644112960142,1937.5,1604.355887039858,1.0,0.0,1.0,-1,train,2,
617,2021-12-06,2340.0,2360.0,2310.0,2320.0,31951700.0,2314.0,2352.0,2359.0,2359.6,2327.606115514203,2338.9652700670586,2351.3651899789897,2363.5286692108552,45.46262800329942,-12.664054299341842,-6.50223340354376,2443.3563868358524,2359.0,2274.643613164148,0.0,4.0,4.0,2,train,0,
618,2019-12-12,835.0,855.0,835.0,835.0,102156900.0,824.0,802.5,805.5,870.7,822.5310848927062,813.3129418838184,816.6468798174814,861.1415615985827,52.70325659563228,-12.670071140166216,-23.36371349738057,855.4899989997999,805.5,755.5100010002001,1.0,3.0,4.0,2,train,0,
619,2022-08-30,1920.0,2010.0,1910.0,1985.0,135753200.0,1969.0,2005.0,2047.75,1899.3,1972.316545927484,1998.2398995091105,1999.776276101624,2012.819902840367,49.39498155384086,8.832387762754934,30.65652171544836,2224.342043988397,2047.75,1871.157956011603,2.0,1.0,3.0,-1,train,1,
620,2022-08-12,2240.0,2270.0,2210.0,2220.0,126697500.0,2164.0,2085.5,1925.25,1954.1,2164.0791803788948,2088.6563599975784,1998.422366127037,2014.4974840647155,65.52982813923067,83.11653151697942,36.9096740035807,2316.484903862117,1925.25,1534.015096137883,1.0,3.0,4.0,2,train,0,
621,2021-01-27,2620.0,2740.0,2490.0,2550.0,1341364800.0,2812.0,2917.0,2668.0,1912.4,2748.292177410019,2783.727711228853,2617.6954232398425,2094.501645503882,52.11306412728245,268.7232733602159,339.7670171078601,3441.274854110749,2668.0,1894.725145889251,1.0,5.0,6.0,2,train,0,
622,2019-05-27,740.0,760.0,735.0,740.0,75187700.0,726.0,708.0,746.25,846.0,726.687792604301,725.8367414938185,751.4496217305714,817.4165253058076,42.28723777158896,-39.31420800809542,-47.02824339550836,855.0560200540393,746.25,637.4439799459607,0.0,4.0,4.0,2,train,2,
623,2021-05-04,2540.0,2640.0,2500.0,2620.0,284137700.0,2514.0,2439.0,2390.5,2420.6,2521.981118379857,2465.47650462874,2416.0516742920704,2391.2426278770085,65.11873984557516,43.22731824006996,11.451670279579586,2568.878810400787,2390.5,2212.121189599213,1.0,4.0,5.0,2,train,1,
624,2021-06-22,2250.0,2300.0,2220.0,2260.0,97671600.0,2268.0,2347.0,2380.0,2420.8,2272.5366540389136,2318.548014084238,2368.0287093161337,2402.812907714864,41.519884870701,-51.10670455698392,-28.70089721075316,2565.795586599897,2380.0,2194.2044134001026,1.0,1.0,2.0,1,train,1,
625,2020-02-06,730.0,735.0,715.0,735.0,28180200.0,725.0,740.0,783.25,809.8,731.6949143109915,744.3079545971315,770.3338524760263,810.8614266727665,35.15104847189387,-30.91256799062728,-25.8828225993828,888.0486164030805,783.25,678.4513835969195,1.0,0.0,1.0,-1,train,0,
626,2018-12-18,730.0,765.0,715.0,750.0,82577000.0,751.0,743.0,690.5,710.9,745.3584098135954,734.0498283881702,715.8451599963702,722.5454398140637,58.15287649605949,16.59406206707797,7.703986366267102,814.7940062915344,690.5,566.2059937084656,0.0,0.0,0.0,0,train,2,
627,2023-03-09,1885.0,1910.0,1870.0,1875.0,75450900.0,1931.0,1966.5,2048.75,2131.2,1921.2148127492485,1964.8086604229013,2029.5749759971563,2080.623116305532,20.91333687928093,-72.5913700408139,-55.02216852588639,2255.314154683236,2048.75,1842.185845316764,0.0,4.0,4.0,2,train,1,
628,2023-05-19,1935.0,1970.0,1920.0,1955.0,41388500.0,1970.0,2021.0,2063.5,2010.0,1975.0854901725863,2007.710097761872,2033.166085806257,2044.670744934422,39.78139136492169,-21.48497466779713,-1.727338319220621,2184.8301281627937,2063.5,1942.169871837206,5.0,7.0,12.0,2,train,1,
629,2018-12-10,715.0,725.0,710.0,720.0,39041000.0,726.0,680.0,668.5,717.5,716.1918867829846,697.2706810900461,687.1288687210053,714.7454427889946,56.1429872032884,2.86573965762193,-12.194707044235392,764.0562661472287,668.5,572.9437338527713,0.0,3.0,3.0,2,train,2,
630,2020-09-25,735.0,735.0,715.0,730.0,42231400.0,740.0,766.5,789.5,761.3,741.30012117073,757.4817936852043,771.0103396885474,748.9317478391738,41.56049526709303,-9.057050509560328,2.403336236335527,866.1093989011792,789.5,712.8906010988208,0.0,2.0,2.0,2,train,2,
631,2020-01-23,785.0,790.0,765.0,780.0,38416900.0,796.0,826.5,842.0,826.1,795.0371046384139,815.0096837454644,829.120096841632,846.5246388283751,36.12865420549591,-12.65562730726174,-1.6912062630515257,912.6682389762192,842.0,771.3317610237809,0.0,3.0,3.0,2,train,0,
632,2020-07-24,705.0,705.0,685.0,685.0,134255200.0,679.0,669.5,647.5,600.6,679.958568142732,669.6259396155322,651.5298766299521,614.5210321277286,64.5249131879124,23.982072149193986,22.49245147288069,707.291303715507,647.5,587.708696284493,0.0,1.0,1.0,2,train,1,
633,2022-03-24,2600.0,2650.0,2540.0,2640.0,269047800.0,2488.0,2447.0,2449.5,2109.7,2521.273363234806,2480.8022108733308,2403.469088216794,2263.6197530026207,64.53191792578009,107.58937655780072,113.27225069354604,2813.1193064181275,2449.5,2085.8806935818725,0.0,2.0,2.0,2,train,0,
634,2022-05-19,2380.0,2490.0,2340.0,2460.0,122968600.0,2382.0,2442.0,2594.0,2557.6,2418.490940483023,2455.56702080186,2516.043128993633,2487.576621502236,45.77216244338288,-53.1013770643408,-21.358963013974467,2959.5352240208867,2594.0,2228.4647759791133,1.0,5.0,6.0,2,train,0,
635,2022-10-21,1825.0,1830.0,1795.0,1800.0,53313900.0,1809.0,1838.0,1886.0,1966.6,1815.797271410853,1838.907895468286,1879.949642844373,1938.2391901027247,34.232049765127684,-48.5139823246559,-40.0282317520336,2001.0478161461567,1886.0,1770.9521838538428,1.0,6.0,7.0,2,train,1,
636,2022-02-04,1830.0,1835.0,1805.0,1810.0,80295500.0,1794.0,1813.0,1890.25,2134.1,1805.8073681831088,1823.8224504611544,1900.134098010162,2067.92158728284,38.42903656947459,-106.68553796649576,-114.15517696504928,2175.5651766029982,1890.25,1604.9348233970018,0.0,3.0,3.0,2,train,2,
637,2022-02-09,1790.0,1800.0,1770.0,1780.0,73968100.0,1806.0,1792.0,1832.75,2099.5,1794.3132942764769,1809.14092140209,1872.1757670069865,2036.8222389747448,36.44563164624587,-93.47421261663612,-105.57709173160784,1980.651149420821,1832.75,1684.848850579179,0.0,3.0,3.0,2,train,2,
638,2020-07-08,650.0,675.0,645.0,660.0,116131400.0,632.0,616.5,608.5,561.76,637.8824248880973,624.2974547543139,608.5193073220983,581.8789147665608,67.44846595149023,20.28795098447938,17.50404100306624,654.008241011931,608.5,562.991758988069,0.0,2.0,2.0,2,train,2,
639,2021-06-28,2310.0,2310.0,2230.0,2240.0,65985000.0,2260.0,2274.0,2359.5,2413.2,2262.229462526205,2286.337922300845,2332.446611374828,2381.7075254981414,41.36596667966043,-53.52696441226635,-43.3902441763474,2560.94229943088,2359.5,2158.0577005691207,1.0,5.0,6.0,2,train,1,
640,2021-01-18,3000.0,3140.0,2910.0,2910.0,930618200.0,3020.0,2733.0,2328.5,1675.2,2948.007749966501,2748.3229279042525,2407.656938425062,1853.200680270203,74.07324899316548,416.0047627677377,351.8966532531766,3278.079380568049,2328.5,1378.9206194319509,3.0,10.0,13.0,2,train,0,
641,2022-11-22,1960.0,1970.0,1930.0,1935.0,56464900.0,1972.0,2026.0,1949.75,1936.2,1974.7452352969929,1985.739058198337,1964.3230023652127,1947.333761570708,47.999067057927256,27.52656426789872,31.699052240221057,2157.823905139496,1949.75,1741.676094860504,1.0,5.0,6.0,2,train,2,
642,2023-05-26,1945.0,1950.0,1920.0,1920.0,35480500.0,1940.0,1955.0,2020.0,2003.9,1941.0400645494765,1963.6482453554515,1996.142884786343,2025.6348531382312,36.58925921095806,-34.06973535646921,-21.36675940104626,2160.9255122396225,2020.0,1879.0744877603768,0.0,3.0,3.0,2,train,1,
643,2021-12-13,2330.0,2350.0,2320.0,2320.0,15212500.0,2328.0,2321.0,2349.0,2364.8,2324.787636610924,2330.79608467001,2341.7773643555306,2357.0154522805487,45.53910778657446,-12.864544213527552,-10.441835012851907,2432.880867902043,2349.0,2265.119132097957,0.0,3.0,3.0,2,train,1,
644,2022-04-20,2880.0,2880.0,2740.0,2820.0,137086000.0,2828.0,2765.0,2669.0,2407.4,2813.868109811125,2764.3184686947707,2677.118122680281,2488.0490945017264,60.97322612296872,116.05546188016432,108.56132581989904,2920.9444383192454,2669.0,2417.055561680754,0.0,3.0,3.0,2,train,0,
645,2023-04-14,2140.0,2160.0,2110.0,2110.0,93297900.0,2096.0,2091.0,2013.0,2056.2,2104.6197680214004,2082.064208733807,2048.121540282857,2042.6461637796897,58.34873368071766,31.745776260855564,16.02327280969283,2219.576862208719,2013.0,1806.423137791281,4.0,6.0,10.0,2,train,1,
646,2022-01-28,1770.0,1790.0,1755.0,1770.0,49925500.0,1797.0,1822.5,1987.25,2182.1,1797.5248014269912,1847.923258223101,1948.35229560174,2114.260879119237,33.42640966419026,-125.83977311036438,-113.70685254466396,2390.505192155042,1987.25,1583.994807844958,2.0,3.0,5.0,2,train,2,
647,2019-08-21,1055.0,1085.0,1025.0,1070.0,151189900.0,1089.0,1074.0,997.75,906.3,1074.2312617912646,1058.0601174917454,1015.2245134505304,938.214966066602,61.71681366015898,55.42307575053337,52.44313506811627,1165.573568070757,997.75,829.926431929243,0.0,3.0,3.0,2,train,0,
648,2022-09-06,2010.0,2040.0,1975.0,1990.0,139913400.0,1957.0,1963.0,2036.25,1895.1,1964.461438146829,1973.614679984064,1983.307755483754,2002.7583436117504,50.62119402673311,-4.4461833001282685,8.158701266563337,2228.4705764219843,2036.25,1844.029423578016,0.0,4.0,4.0,2,train,1,
649,2022-01-31,1785.0,1810.0,1770.0,1770.0,81820500.0,1774.0,1814.0,1958.75,2169.7,1788.349867617994,1833.755393091628,1931.3663626872883,2100.76045248711,33.42640966419026,-124.4658976035721,-115.85866155644558,2338.116247839736,1958.75,1579.383752160264,1.0,6.0,7.0,2,train,2,
