,published_date,title,publisher,kode_emitten
227,2023-07-17,Secercah Harapan Saham Semen INTP & SMGR,Bisnis,SMGR
228,2023-07-19,Unit Usaha Semen Indonesia Pasok Tetrapod untuk Pelestarian Kawasan Wisata Raja Ampat,Kontan,SMGR
229,2023-07-23,Semen Indonesia (SMGR) Pasok Tetrapod di Raja Ampat,Bisnis,SMGR
230,2023-08-03,Di Balik Rambu Kuning dan Aksi Jual JP Morgan di Saham Semen SMGR & INTP,Bisnis,SMGR
231,2023-08-03,"Kinerja Keuangan Membaik, Saham SMGR Melonjak 5% Lebih",CNBC Indonesia,SMGR
232,2023-08-10,"Semen Indonesia Keruk Cuan di IKN, Saham SMGR Layak Borong?",CNBC Indonesia,SMGR
233,2023-08-10,"Semen Indonesia (SMGR) Keruk Cuan di IKN, Layak Koleksi?",CNBC Indonesia,SMGR
234,2023-08-13,Semen Indonesia (SMGR) Pakai Bahan Bakar Sampah RDF 76.000 Ton di 2 Anak Usaha,Kontan,SMGR
235,2023-08-15,Semen Indonesia Sulap Sampah Jadi Bahan Bakar,CNBC Indonesia,SMGR
236,2023-08-16,"Gencarkan Ekspor, Semen Indonesia (SIG) Bidik Pasar AS",Bisnis,SMGR
237,2023-08-16,Semen Indonesia (SIG) dan BUMN Lainnya Kolaborasi di IKN,Bisnis,SMGR
238,2023-08-16,"Permintaan Domestik Rendah, Semen Indonesia Bidik Pasar AS",CNBC Indonesia,SMGR
239,2023-08-17,Volume Penjualan Semen Indonesia (SMGR) Tumbuh Hingga Pertengahan Tahun 2023,Kontan,SMGR
240,2023-08-17,"Jajaki Ekspor ke AS, Semen Indonesia (SMGR) Tambah Kapasitas Produksi",Kontan,SMGR
241,2023-08-18,Semen Indonesia (SMGR) Raih Peringkat idAA+ Positif dari Pefindo,Kontan,SMGR
242,2023-08-18,Volume Penjualan Semen Indonesia (SMGR) Capai 21 Juta Ton Hingga Juli 2023,Kontan,SMGR
243,2023-08-20,"Polusi Udara kian Mengancam, Ini Upaya Semen Indonesia (SMGR) Menekannya",Bisnis,SMGR
244,2023-09-01,"IHSG Uji level 7.000, Cek Saham ADRO, AKRA, PGAS, SMGR",Bisnis,SMGR
245,2023-09-12,"Kinerja Industri Semen Diprediksi Kokoh pada 2024, Cek Rekomendasi INTP dan SMGR",Kontan,SMGR
246,2024-03-31,"Jadi Dirut MIND ID, Hendi Prio Santoso Pamit dari Semen Indonesia (SMGR)",Bisnis,SMGR
