,published_date,title,publisher,kode_emitten
472,2021-08-26,IHSG Merah! Asing Obral Bank Jago-INKP & Borong Telkom-BCA,CNBC Indonesia,BBCA
473,2021-08-28,"10 Saham Paling Laris Transaksi Sepekan, Emiten Bank ARTO, BBCA, hingga BBKP Masuk",Bisnis,BBCA
474,2021-09-05,"Dear Nasabah BCA, Begini Cara Terhindar dari Penipuan Lewat Telepon",Bisnis,BBCA
475,2021-09-05,Bos BCA Beberkan Strategi Perkuat Keamanan Siber,Bisnis,BBCA
476,2021-09-05,"BCA Pangkas Lagi Bunga Deposito, Kini Jadi 2,70 Persen",Bisnis,BBCA
477,2021-09-06,"Kurs Jual Beli Dolar AS di BCA dan BRI, Senin 6 September 2021",Bisnis,BBCA
478,2021-09-06,"Waspadai Penipuan Berkedok Bank BCA, Ini Cara Menghindarinya",Bisnis,BBCA
479,2021-09-07,Bos BCA Prediksi Hanya Ada 3 Bank Digital Besar. Ini Alasannya,Bisnis,BBCA
480,2021-09-07,Dirut BCA beberkan lima syarat agar bank digital bisa raih profit,Kontan,BBCA
481,2021-09-08,Ini Alasan BCA Lakukan Stock Split dengan Rasio 1:5,Bisnis,BBCA
482,2021-09-08,BCA Gandeng AIA Luncurkan Produk Premier Medical Protection,Bisnis,BBCA
483,2021-09-09,"Jenius, blu BCA Digital, BCA, BNI, & Twitter Indonesia Kampanyekan Edukasi Keamanan",Bisnis,BBCA
484,2021-09-11,BCA dan AIA luncurkan proteksi dengan manfaat fasilitas kesehatan kelas dunia,Kontan,BBCA
485,2021-09-14,BTPN Jelaskan soal Kepemilikan Saham Perseroan oleh BCA dan BNI,Bisnis,BBCA
486,2021-09-14,"BCA dan BNI miliki saham BTPN, begini penjelasan manajemen",Kontan,BBCA
487,2021-09-15,"Kurs Jual Beli Dolar AS di BCA dan BRI, 15 September 2021",Bisnis,BBCA
488,2021-09-20,"Daftar Suku Bunga Deposito Terbaru BCA, Bank Mandiri, BNI, dan BRI",Bisnis,BBCA
489,2021-09-23,Sah! BCA (BBCA) Akan Stock Split Oktober Mendatang,Bisnis,BBCA
490,2021-09-24,"Kurs Jual Beli Dolar AS di BCA dan BRI, 24 September 2021",Bisnis,BBCA
491,2021-09-24,"Stock Split 1:5, BBCA Cetak Rekor Sejarah Pecah Saham Perbankan",Bisnis,BBCA
492,2021-09-28,Transfer lewat KlikBCA? Ini daftar biaya dan limit transfer via KlikBCA,Kontan,BBCA
493,2021-10-01,"Saham Pendorong dan Pemberat IHSG Sepanjang September, Ada BBCA hingga EMTK",Bisnis,BBCA
494,2021-10-05,"Daftar Suku Bunga Deposito Terbaru BCA, Mandiri, BNI, dan BRI",Bisnis,BBCA
495,2021-10-07,"Tarik tunai tanpa kartu di ATM BCA semakin disenangi, ini caranya",Kontan,BBCA
496,2021-10-07,"Tak Hanya Sekali, Ini Daftar Aksi Stock Split BCA (BBCA)",Bisnis,BBCA
497,2021-10-08,Strategi Bank BCA pertahankan employee engagement di tengah pandemi,Kontan,BBCA
498,2021-10-12,Cara melihat dan cetak rekening koran BCA secara online tanpa perlu ke kantor cabang,Kontan,BBCA
499,2021-10-12,"Hari Terakhir Sebelum Stock Split, BBCA Diborong Asing",Bisnis,BBCA
500,2021-10-13,"Harga saham BBCA melaju usai stock split, investor harus apa?",Kontan,BBCA
501,2021-10-13,Setelah stock split? Ini rekomendasi saham BBCA,Kontan,BBCA
502,2021-10-13,"Resmi Stock Split, Saham BBCA Sempat Tembus All Time High",CNBC Indonesia,BBCA
503,2021-10-13,Siap-Siap! Saham BCA (BBCA) Hari Ini Harganya Rp7.000-an!,Bisnis,BBCA
504,2021-10-13,Saham BBCA Berpotensi Melaju ke Rp9.000 Setelah Stock Split,Bisnis,BBCA
505,2021-10-13,"Hari Ini, BCA (BBCA) Mulai Stock Split",Bisnis,BBCA
506,2021-10-13,"Asyik! Mulai Hari Ini, Beli Saham BCA Cuma Modal Rp 732.000",CNBC Indonesia,BBCA
507,2021-10-13,"Salip DBS, Bos BCA: Market Cap Kami Terbesar di Asia Tenggara",CNBC Indonesia,BBCA
508,2021-10-14,"Diborong Asing Rp 178 M, Saham BBCA Tembus Rekor Lagi!",CNBC Indonesia,BBCA
509,2021-10-14,"Punya Prospek Cerah Usai Stock Split, Bos BCA Minta Investor Ritel Jangan Emosional",Bisnis,BBCA
510,2021-10-14,"Jasamarga Surabaya-Mojokerto Peroleh Kredit Rp3,8 triliun dari BCA",Bisnis,BBCA
511,2021-10-14,"Mirip Lo Kheng Hong, Ini Tips Investasi Saham dari Bos BCA",Bisnis,BBCA
512,2021-10-15,"Tol Sumo Patungan Jasa Marga-Astra Dapat Utang BCA Rp 3,8 T",CNBC Indonesia,BBCA
513,2021-10-16,"Curhat Bos BCA, Alasan Stock Split dan Tips Investasi Saham",Bisnis,BBCA
514,2021-10-16,"Kekayaan Elon Musk Tembus Rp3.234 Triliun, 3 Kali Market Cap BCA",Bisnis,BBCA
515,2021-10-16,Bos BCA: Kami Rajin Bagi Dividen dan Memiliki Kapitalisasi Pasar Senilai 6 Dekakorn,Bisnis,BBCA
516,2021-10-18,"Per Desember Kartu Strip Magnetik BCA Diblokir, Ini Cara Menggantinya Jadi Kartu Chip",Bisnis,BBCA
517,2021-10-19,"Besok Libur Maulid, Cek Jadwal Operasional BCA-BRI dkk",CNBC Indonesia,BBCA
518,2021-10-19,Simak! Ini Batas Waktu Penukaran Kartu ATM BCA Lama ke Chip,Bisnis,BBCA
519,2021-10-21,"Dipersiapkan IPO, Modal Bank Digital BCA Disuntik hingga Rp4 Triliun",Bisnis,BBCA
520,2021-10-21,Bos BCA Angkat Bicara Soal Viral Satpamnya di Media Sosial,Bisnis,BBCA
521,2021-10-21,"Bank BCA Digital bersiap IPO, BCA suntikan modal Rp 2,7 triliun",Kontan,BBCA
522,2021-10-22,"PREMIUM WRAP UP: BBCA Kecipratan Merger, Awan Tebal Adang GIAA, Hingga Gurita Tencent di Indonesia",Bisnis,BBCA
523,2021-10-25,BCA Syariah Ungkap Cara Penyelesaian Kepemilikan Simpanan Nasabah Eks Bank Interim,Bisnis,BBCA
524,2021-10-28,"Laba BCA-BRI-BNI Melejit, Sinyal Ekonomi RI Mulai Bangkit?",CNBC Indonesia,BBCA
525,2021-10-28,"Telkomsel & BCA Digital Kolabs Layanan Finansial, Bikin Apa?",CNBC Indonesia,BBCA
526,2021-11-02,MNC Kapital (BCAP) Luncurkan Ekosistem Fintech Motion Technology,Bisnis,BBCA
527,2021-11-07,Simak! Daftar Jenis Kartu Kredit BCA dan Rincian Biayanya,Bisnis,BBCA
528,2021-11-08,"Simak Kurs Jual Beli Dolar AS di BCA dan BRI, 8 November 2021",Bisnis,BBCA
529,2021-11-08,BCA (BBCA) Tebar Dividen Interim Rp25 per Saham. Catat Jadwalnya!,Bisnis,BBCA
530,2021-11-10,BCA menggandeng fintech P2P lending Modal Rakyat untuk penyaluran kredit ke UMKM,Kontan,BBCA
531,2021-11-10,Simak Langkah BCA dalam Meningkatkan Literasi Keuangan,Bisnis,BBCA
532,2021-11-12,Robot EDC Milik BCA Raih Penghargaan di Kawasan Asia Pasifik,Bisnis,BBCA
533,2021-11-15,Mau Beli Mobil? Simak Syarat dan Suku Bunga Kredit Kendaraan BCA Terbaru,Bisnis,BBCA
534,2021-11-15,"BCA (BBCA) Pertahankan Promo Bunga Kredit Kendaraan 2,99 Persen",Bisnis,BBCA
535,2021-11-15,"Cek Dulu! Daftar Bunga Deposito Terbaru BCA, Bank Mandiri, BNI, dan BRI",Bisnis,BBCA
536,2021-11-16,"BCA Punya Paket Spesial Kredit Mobil Lexus RX 300 F Sport, Cek Syaratnya!",Bisnis,BBCA
537,2021-11-17,Galva Technologies (GLVA) Gunakan Pinjaman BCA untuk Perkuat Modal,Bisnis,BBCA
538,2021-11-18,Multifinance Anak Usaha BCA (BBCA) Kejar Laba Seperti Sebelum Pandemi,Bisnis,BBCA
539,2021-11-19,"IHSG terkoreksi, asing banyak melego saham BBCA, BBRI, ISAT dan BBNI",Kontan,BBCA
540,2021-11-21,BCA (BBCA) Kaji Penurunan Lanjutan Suku Bunga Dasar Kredit,Bisnis,BBCA
541,2021-11-25,Direktur BCA Ungkap Biang Kerok Serangan Siber Terhadap Bank,CNBC Indonesia,BBCA
542,2021-11-26,"Bank Mandiri, BRI, BCA, BTN Tawarkan Promo Bunga KPR Mulai 1,26 Persen",Bisnis,BBCA
543,2021-11-28,"Cara Membuat Kartu Kredit BNI, BCA, Mandiri secara Online",Bisnis,BBCA
544,2021-11-29,"Cara Aktivasi Debit Online BCA, BRI dan Mandiri",Bisnis,BBCA
545,2021-12-01,"Hari ini Terakhir, Segera Tukar Kartu Debit BCA atau Diblokir!",Bisnis,BBCA
546,2021-12-01,"Dear Nasabah BCA, Ada Perubahan Limit Virtual Account Mulai 1 Desember. Cek Rinciannya!",Bisnis,BBCA
547,2021-12-01,"Mulai Hari Ini 1 Desember 2021, Kartu Debit BCA Non Chip Bakal Diblokir",Bisnis,BBCA
548,2021-12-01,"Dear Nasabah BCA, Segera Tukar Kartu Debit sebelum Diblokir 1 Desember 2021",Bisnis,BBCA
549,2021-12-02,"Awal Pekan Depan Kode Broker Ditutup, Ini Kata BCA Sekuritas",Bisnis,BBCA
550,2021-12-05,"Simak! Daftar Bunga Deposito Terbaru BCA, Mandiri, BNI, dan BRI",Bisnis,BBCA
551,2021-12-06,"Bunga Deposito BCA Dipangkas Lagi jadi 2 Persen, Ini Penjelasan Manajemen",Bisnis,BBCA
552,2021-12-06,"Ada Promo Buka Tabungan BCA Mobile Dapat Rp100.000, Ini Cara Daftarnya",Bisnis,BBCA
553,2021-12-06,BCA Hadirkan Layanan Kanopi Nursing Home bagi Nasabah Prioritas dan Solitaire,Bisnis,BBCA
554,2021-12-09,BCA Pastikan Kantor Cabang di Lumajang Tetap Beroperasi Normal,Bisnis,BBCA
555,2021-12-10,"Halo Nasabah BCA, Limit Transaksi Investasi Welma Naik 2 Kali Lipat Nih!",Bisnis,BBCA
556,2021-12-10,"Kembangkan Talenta IT, BCA Gaet Grab Indonesia & Binar Academi Gelar SYNRGY Academy",Bisnis,BBCA
557,2021-12-10,"Saham BCA ke Zona Hijau Tersulut Kabar Kolaborasi TLKM-Binance, Bangun Apa?",Bisnis,BBCA
558,2021-12-11,"Cara download dan cetak rekening koran BCA online, ini langkah mudahnya",Kontan,BBCA
559,2021-12-11,"Cara buka rekening BCA online melalui BCA Mobile, simak langkah ini",Kontan,BBCA
560,2021-12-13,BCA Buka Suara Soal Rumor Bikin Bursa Kripto Bareng Binance,CNBC Indonesia,BBCA
561,2021-12-14,Bank BCA (BBCA) Sebut Stimulus Pemerintah Dorong Transaksi Properti,Bisnis,BBCA
562,2021-12-14,Bos BCA Raih The Most Inspiring Leader in Banking Transition,CNBC Indonesia,BBCA
563,2021-12-15,"3 Cara top up M-Tix via BCA terbaru, anti kehabisan tiket bioskop XXI",Kontan,BBCA
564,2021-12-15,"Prestasi Jahja Setiaatmadja, Sukses Pimpin Transformasi BCA",CNBC Indonesia,BBCA
565,2021-12-15,"Hartono Bersaudara Kokoh Pimpin Daftar Orang Terkaya RI, Saham BBCA Jadi Pendorong",Bisnis,BBCA
566,2021-12-16,Praktis! Tarik Tunai Saldo OVO Kini Bisa Lewat ATM BCA,Bisnis,BBCA
567,2021-12-16,Komisaris BCA Raden Pardede Undur Diri dari Adaro,Bisnis,BBCA
568,2021-12-16,"Halo Nasabah, BCA Siapkan Rp 33,2 T Uang Tunai Selama Nataru",CNBC Indonesia,BBCA
569,2021-12-17,"Bank BCA Buka Lowongan Kerja Buat Fresh Graduate di Banyak Posisi, Ini Infonya",Kontan,BBCA
570,2021-12-17,"Cara Bayar Listrik Lewat m-Banking BCA, Praktis!",Bisnis,BBCA
571,2021-12-18,"Bisa Bayar Pajak Kapan Saja Lewat KlikBCA, Simak Langkah-langkahnya Ini",Kontan,BBCA
572,2021-12-22,"BCA Tuntaskan Infrastruktur BI-Fast, Implementasi Secara Bertahap",Bisnis,BBCA
573,2021-12-22,"Cek Dulu, Yuk! Daftar Bunga Deposito Terbaru BCA, BNI, BRI, dan Bank Mandiri",Bisnis,BBCA
574,2021-12-22,Bank BCA (BBCA) Intip Peluang Penyaluran Kredit Sektor Berkelanjutan,Kontan,BBCA
575,2021-12-22,"Cara Buka Rekening Online BCA, BNI, BRI, dan Bank Mandiri",Bisnis,BBCA
576,2021-12-23,BCA (BBCA) Siap Layani Local Currency Settlement Indonesia-Tiongkok,Bisnis,BBCA
577,2021-12-24,Gimana Cara Transfer Antarbank dengan Biaya Rp 2.500 di BCA?,CNBC Indonesia,BBCA
578,2021-12-24,Resmi! BCA (BBCA) Terapkan BI-Fast di Situs Web myBCA,Bisnis,BBCA
579,2021-12-27,Cara Buka Rekening BCA Offline Beserta Syaratnya,Kontan,BBCA
580,2021-12-28,"Topang Transaksi Digital, BCA Bangun 3 Data Center Sekaligus",CNBC Indonesia,BBCA
581,2022-01-05,BCA Digital Akan Luncurkan Fitur Kredit di Aplikasi Blu Akhir Tahun Ini,Kontan,BBCA
582,2022-01-09,Bank Mandiri dan BCA Sebut Pembiayaan Berkelanjutan Punya Prospek Cerah,Bisnis,BBCA
583,2022-01-11,BCA (BBCA) Bakal Rilis Lapkeu 2021 pada 27 Januari Mendatang,Bisnis,BBCA
584,2022-01-11,"Cara Mengambil Uang di ATM BRI, Mandiri, BCA, dan BNI yang Aman serta Praktis",Kontan,BBCA
585,2022-01-13,Transaksi Pembayaran EDC BCA Tembus 1 Miliar Kali Hingga November 2021,Kontan,BBCA
586,2022-01-16,Strategi Bank Mandiri (BMRI) dan BCA (BBCA) Bidik Peningkatan Transaksi Digital,Bisnis,BBCA
587,2022-01-17,"Market Cap BCA Rekor Lagi, Tapi Emtek Malah Ambles",CNBC Indonesia,BBCA
588,2022-01-22,Cara Daftar Internet Banking BCA-KlikBCA dan Aktivasinya Secara Mudah,Kontan,BBCA
589,2022-01-23,"Cara Cek Nomor Rekening BCA, Mandiri, BNI, dan BRI lewat HP",Bisnis,BBCA
590,2022-01-24,"BCA (BBCA) Tetapkan Bunga Deposito Terbaru, Turun ke Level 1 Persenan",Bisnis,BBCA
591,2022-01-26,Mudah! Ini Cara Daftar dan Aktivasi KlikBCA,Bisnis,BBCA
592,2022-01-27,"Kredit BCA Tumbuh 8,2% YoY Pada 2021",CNBC Indonesia,BBCA
593,2022-01-27,"Laba Bersih BCA Naik 15,8% Jadi Rp 31,4 T Pada 2021",CNBC Indonesia,BBCA
594,2022-01-27,"BCA (BBCA) Cetak Laba Rp31,4 Triliun Sepanjang 2021, Tumbuh 15,8 Persen",Bisnis,BBCA
595,2022-01-27,"Kinerja 2021 Lampaui Target, Bos BCA (BBCA) Blak-blakan Strategi",Bisnis,BBCA
596,2022-01-27,BCA (BBCA) Suntik Dana Rp 400 M ke Bisnis Modal Ventura,CNBC Indonesia,BBCA
597,2022-01-28,BCA (BBCA) Siapkan Dana Rp400 Miliar untuk Venture Capital,Bisnis,BBCA
598,2022-01-28,Bos BCA Yakin Kredit Konsumer Bakal Berkembang Tahun Ini,Bisnis,BBCA
599,2022-01-28,"Daftar Call Center BCA, BNI, BRI, BSI, dan Mandiri",Bisnis,BBCA
600,2022-01-31,Bank BCA Suntik Dana Rp 400 Miliar ke Anak Usaha Modal Ventura,Kontan,BBCA
601,2022-02-01,"Nasabah BCA, Ini Cara Mudah Bagikan Angpao Imlek 2022",Bisnis,BBCA
602,2022-02-02,BCA (BBCA) Bakal Gelar RUPS Tahunan. Cek Jadwalnya,Bisnis,BBCA
603,2022-02-03,"Adu Kinerja BRI (BBRI), BCA (BBCA), BNI (BBNI), dan Mandiri (BMRI), Siapa Juara?",Bisnis,BBCA
604,2022-02-03,"Lampaui BCA, BRI (BBRI) Raup Laba Bersih Rp32,21 Triliun Sepanjang 2021",Bisnis,BBCA
605,2022-02-03,Simak! Cara Daftar dan Aktivasi KlikBCA-Internet Banking BCA,CNBC Indonesia,BBCA
606,2022-02-05,"Ini Syarat Pengajuan Kartu Kredit BCA, BRI, Bank Mandiri, dan BNI",Bisnis,BBCA
607,2022-02-06,"Bank BCA (BBCA) Perkirakan Inflasi 2022 Mencapai 3,3 Persen",Bisnis,BBCA
608,2022-02-07,"Ini Bunga Deposito 10 Bank Besar. Bank Mandiri, BRI, BCA, BNI dan BTN Bersaing, BTPN Lebih Tinggi",Bisnis,BBCA
609,2022-02-08,BCA Bidik Transaksi Pembayaran Kartu Kredit bagi Pelanggan XL Axiata,Kontan,BBCA
610,2022-02-09,Simak Tips Memilih Investasi ala Bos BCA (BBCA) Jahja Setiaatmadja,Bisnis,BBCA
611,2022-02-09,"Laba Bersih BCA (BBCA) Rp31,4 Triliun, Lo Kheng Hong: Luar Biasa!",Bisnis,BBCA
612,2022-02-09,"Ini 3 Cara Membuka Blokir ATM BCA Tanpa ke Bank, Bisa Lewat WhatsApp",Kontan,BBCA
613,2022-02-09,"Gokil! Keluarga Hartono Bisa Raup Rp 8,6 T Dari BCA",CNBC Indonesia,BBCA
614,2022-02-09,Raja Rokok RI: Hartono Bersaudara Kini Kaya Raya dari BCA!,CNBC Indonesia,BBCA
615,2022-02-10,Raja Bank di RI: Ada Tangan Dingin Liem Sioe Liong di BCA,CNBC Indonesia,BBCA
616,2022-02-12,"HUT ke-65, BCA Berikan Promo Bunga KPR Hanya 2,65 Persen",Bisnis,BBCA
617,2022-02-14,"Intip Bunga Deposito di BCA, BRI, BNI, dan Bank Mandiri",Bisnis,BBCA
618,2022-02-15,"BCA (BBCA) Buka Lowongan Kerja Tahun 2022, Catat Kebutuhannya",Bisnis,BBCA
619,2022-02-15,"ATM Diperkirakan Bakal Punah, BCA (BBCA): Kartu Debit Masih Jadi Andalan Nasabah",Bisnis,BBCA
620,2022-02-16,"Syarat Pengajuan Kartu Kredit BRI, BCA, BNI, Mandiri, dan CIMB Niaga",Bisnis,BBCA
621,2022-02-16,"RI Tak Bergantung Dolar AS, Bos BCA & Mandiri Beri Buktinya!",CNBC Indonesia,BBCA
622,2022-02-17,"Mau RUPST, BCA Bongkar Pasang Susunan Direksi",CNBC Indonesia,BBCA
623,2022-02-17,"BCA (BBCA) Usul Hendra Lembong jadi Wakil Presdir di RUPST, Ini Profilnya",Bisnis,BBCA
624,2022-02-17,"Profil Antonius Widodo, Petinggi BCA Life yang Diusulkan Jadi Direktur BCA (BBCA)",Bisnis,BBCA
625,2022-02-17,"Kurs Jual Beli Dolar AS di BCA dan BRI, Kamis 17 Februari 2022",Bisnis,BBCA
626,2022-02-17,BCA (BBCA) Gelar RUPS Tahunan 17 Maret. Bahas Dividen hingga Perubahan Pengurus,Bisnis,BBCA
627,2022-02-18,"BCA (BBCA) Bakal Ganti Direktur Kepatuhan, Ini Profilnya",Bisnis,BBCA
628,2022-02-18,Intip Rekam Jejak Calon Wakil Presdir BCA (BBCA) Hendra Lembong,Bisnis,BBCA
629,2022-02-18,"Rasio Dividen Terus Naik, Bagaimana Dividen BCA (BBCA) di Tahun Ini?",Bisnis,BBCA
630,2022-02-20,Transaksi Trade Finance Bank BCA Tumbuh Positif,Kontan,BBCA
631,2022-02-20,"Adu Dana Pihak Ketiga di Bank Jumbo, BBCA, BMRI, BBNI, BBRI. Siapa Terbesar?",Bisnis,BBCA
632,2022-02-21,"Hanya Sampai Besok, BCA Tebar Diskon hingga 65 Persen. Simak Rinciannya",Bisnis,BBCA
633,2022-02-21,"Promo HUT BCA, Ini Daftar Lengkap Produk Diskon hingga 65 Persen",Bisnis,BBCA
634,2022-02-22,BCA (BBCA) Olah Limbah Kartu jadi Paving Block,Bisnis,BBCA
635,2022-02-22,"Hari Terakhir! Daftar Lengkap Promo HUT BCA, Diskon 65 Persen!",Bisnis,BBCA
636,2022-02-22,"HUT BCA Ke-65, Ini Pesan Bos BCA (BBCA)",Bisnis,BBCA
637,2022-02-23,Mudah! Ini 3 Cara Aktivasi PIN Kartu Kredit BCA,Bisnis,BBCA
638,2022-02-23,3 Cara Aktivasi PIN Kartu Kredit BCA via ATM dan Online,Bisnis,BBCA
639,2022-02-23,"Limbah Kartu, BCA (BBCA): Cardless Society itu Mimpi Kita",Bisnis,BBCA
640,2022-02-26,"Suku Bunga KPR BTN, BRI, Bank Mandiri, BCA dan BJB. Ini yang Paling Murah",Bisnis,BBCA
641,2022-03-01,Limit Transaksi QRIS via BCA Mobile dan Sakuku Jadi Rp10 Juta,Bisnis,BBCA
642,2022-03-01,"BCA Expoversary Online 2022 Gulirkan Promo Margin Spesial 2,65 Persen",Bisnis,BBCA
643,2022-03-02,M-Banking BCA Eror? Lapor ke Sini,Bisnis,BBCA
644,2022-03-02,"Gara-gara Eror, M-Banking BCA dan Livin' by Mandiri Jadi Guyonan Warganet",Bisnis,BBCA
645,2022-03-02,Akhirnya Layanan M-Banking BCA Sudah Kembali Normal,Bisnis,BBCA
646,2022-03-02,"Layanan BCA Mobile Mengalami Kendala, Manajemen Sampaikan Permohonan Maaf ke Nasabah",Kontan,BBCA
647,2022-03-03,"Layanan Sudah Kembali Normal, Intip Sederet Kelebihan M-Banking BCA",Bisnis,BBCA
648,2022-03-03,"Sempat Error, Hari Ini M-Banking BCA (BBCA) Kembali Normal",Bisnis,BBCA
649,2022-03-03,"2 Cara Cetak Rekening Koran BCA, Bisa via Online",Bisnis,BBCA
650,2022-03-03,"Cara Blokir Kartu ATM BCA, BNI, BRI, Mandiri secara Online",Bisnis,BBCA
651,2022-03-04,"Selain Mobil Penumpang, Leasing Milik BCA (BBCA) Incar Potensi Segmen Komersial",Bisnis,BBCA
652,2022-03-04,"Livin’ by Mandiri dan M-Banking BCA Sempat Eror, Ada Apa?",Bisnis,BBCA
653,2022-03-04,Bos BCA (BBCA) Angkat Bicara soal M-Banking BCA yang Sempat Eror,Bisnis,BBCA
654,2022-03-08,"Nilai Transaksi Nasabah di Mesin EDC Bank BCA Capai Rp 30,7 Triliun per Januari 2022",Kontan,BBCA
655,2022-03-08,"Target Penyaluran Kredit 8%, Bos BCA Ungkap Sektor Potensial",CNBC Indonesia,BBCA
656,2022-03-09,"BCA (BBCA) Berikan Pinjaman Kredit Rp139,1 Miliar ke Wahana Interfood Nusantara (COCO)",Bisnis,BBCA
657,2022-03-10,"Promo Dunkin Donuts (10/3), Ada Gratis Donuts dan Minuman via Kartu BCA dan Flazz",Kontan,BBCA
658,2022-03-10,"Gelar BCA Expoversary 2022 di ICE BSD, BCA Obral Bunga Murah",Bisnis,BBCA
659,2022-03-10,"Baru 2 Minggu, Pengajuan Kredit BCA Expoversary Rp 7,9 T",CNBC Indonesia,BBCA
660,2022-03-10,"BCA Sediakan 39 Merek Kendaraan buat KKB, Tinggal Pilih!",CNBC Indonesia,BBCA
661,2022-03-10,"BCA Expoversary 2022 Offline Digelar Terbatas, Berikut Cara untuk Berkunjung",Bisnis,BBCA
662,2022-03-10,"Digelar Hybrid, BCA Expoversary Tawarkan Bunga KPR dan KKB 2,65 Persen",Bisnis,BBCA
663,2022-03-10,"39 Merek Kendaraan Mejeng di BCA Expoversary Offline, dari Mercy hingga Benelli",Bisnis,BBCA
664,2022-03-11,"Siap-Siap, Mobile Banking BCA Diperkuat dengan Layanan MyBCA",Bisnis,BBCA
665,2022-03-11,"Masuk ke Gaya Hidup Nasabah, BCA Bakal Melengkapi Layanan Mobile Banking ke MyBCA",Kontan,BBCA
666,2022-03-11,Inisiatif “Hijau” BCA Mendukung Langkah SDGs Pemerintah,Bisnis,BBCA
667,2022-03-11,BCA Terus Kembangkan Layanan Solusi Digital Perbankan,Bisnis,BBCA
668,2022-03-12,BCA Sebut Fitur M-Banking dan MyBCA Saling Melengkapi,Bisnis,BBCA
669,2022-03-12,Cara Daftar myBCA dari Bank BCA,Bisnis,BBCA
670,2022-03-13,"Cek! Ini Biaya Administrasi BCA, BNI, Bank Mandiri, BRI, dan BSI",Bisnis,BBCA
671,2022-03-13,Besaran Bonus dan Tantiem Pejabat Bank BUMN dan BCA Tahun 2021,Kontan,BBCA
672,2022-03-13,"Duet BCA Mobile & MyBCA, Andalan Transaksi Digital Nasabah",CNBC Indonesia,BBCA
673,2022-03-14,BCA (BBCA) Catat Transaksi Mobile Banking Tumbuh 60 Persen di 2021,Bisnis,BBCA
674,2022-03-14,Survei Bain & Company: Jumlah Nasabah Setia BCA (BBCA) Paling Tinggi,Bisnis,BBCA
675,2022-03-14,"BCA Syariah Catat Aset Tumbuh 9,5 Persen jadi Rp10,6 Triliun di 2021",Bisnis,BBCA
676,2022-03-14,BCA Syariah Catat Pengguna Mobile Banking Tumbuh 63 Persen di 2021,Bisnis,BBCA
677,2022-03-15,"Kado HUT ke-65, Market Cap BCA (BBCA) Tembus Rp1.000 Triliun",Bisnis,BBCA
678,2022-03-15,Siap-siap! Aplikasi Halo BCA Bakal Jadi Superapps,Bisnis,BBCA
679,2022-03-16,Kenali Perbedaan antara BCA Mobile dan myBCA,Bisnis,BBCA
680,2022-03-16,"Wow! Saham BBCA Rekor Tertinggi, Market Cap Tembus Rp 1.004 T",CNBC Indonesia,BBCA
681,2022-03-17,"BCA (BBCA) Punya Wakil Presiden Direktur Baru, Berikut Profilnya",Bisnis,BBCA
682,2022-03-17,Transaksi Mobile Banking BCA Naik 60 Persen Yoy Sepanjang 2021,Bisnis,BBCA
683,2022-03-17,"BCA Bagikan Dividen Rp 145/saham atau 56,9% dari Laba 2021",CNBC Indonesia,BBCA
684,2022-03-17,"Sah! BCA (BBCA) Tetapkan Dividen Tunai Rp145 per Saham, Total Rp17,9 Triliun",Bisnis,BBCA
685,2022-03-17,"BCA Tunjuk 1 Wapresdir dan 1 Direktur Baru, Siapa Saja?",CNBC Indonesia,BBCA
686,2022-03-17,Rasio Pembayaran Dividen Bank BCA (BBCA) Meningkat,Kontan,BBCA
687,2022-03-20,"Cukup Lewat HP, Ini 3 Cara Cek Tagihan Kartu Kredit BCA",Bisnis,BBCA
688,2022-03-20,"BMRI, BBRI, BBCA, BBNI Tebar Dividen Jumbo. Siapa Terbesar?",Bisnis,BBCA
689,2022-03-21,"BCA (BBCA) Tebar Dividen Rp17,9 Triliun, Catat Jadwalnya!",Bisnis,BBCA
690,2022-03-21,"BBNI, BBCA, BJTM Masuki Periode Cum Dividen Pekan Ini. Simak Jadwalnya",Bisnis,BBCA
691,2022-03-22,Bos BCA & BNI Beberkan Sederet Tantangan Perbankan RI di 2022,CNBC Indonesia,BBCA
692,2022-03-23,Bos BCA (BBCA): Risiko Kenaikan Suku Bunga Akan Bebani Pelaku Usaha,Bisnis,BBCA
693,2022-03-23,Historia Bisnis : Pemerintah Tawarkan Saham Bank BCA (BBCA) Kepada Publik,Bisnis,BBCA
694,2022-03-23,Simak! Syarat dan Keuntungan Jadi Nasabah BCA Prioritas,Bisnis,BBCA
695,2022-03-23,"Bos BCA (BBCA) Borong Saham Senilai Rp5,10 Miliar",Bisnis,BBCA
696,2022-03-23,Jahja Setiaatmadja Borong Saham BCA Jelang Bagi Dividen,CNBC Indonesia,BBCA
697,2022-03-23,3 Cara Bayar Tagihan Listrik lewat BCA ATM hingga KlikBCA,Kontan,BBCA
698,2022-03-24,Cek Harga Saham BBRI & BBCA yang Kompak Menguat di Perdagangan Bursa Kamis (24/3),Kontan,BBCA
699,2022-03-24,"Bos BCA Jahja Setiaatmadja Raup Bonus Saham Senilai Rp 5,1 M, Dividen Tunai Rp 4,9 M",Kontan,BBCA
700,2022-03-24,"Jangan Lupa, Besok Cum Dividen BCA (BBCA) dan Bank Jatim (BJTM)",Bisnis,BBCA
701,2022-03-24,Cara Beli Tiket Konser Justin Bieber di Jakarta dari BCA,Bisnis,BBCA
