title,description,published date,url,publisher,keywords,content
"Target Harga Saham Astrindo (BIPI) Menggiurkan, Apa Pemicunya? - Investor.ID","Target Harga Saham Astrindo (BIPI) Menggiurkan, Apa Pemicunya?  Investor.ID",2023-06-29,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMzY0My90YXJnZXQtaGFyZ2Etc2FoYW0tYXN0cmluZG8tYmlwaS1tZW5nZ2l1cmthbi1hcGEtcGVtaWN1bnlh0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Bangun Kampus di Sawangan, PLN Siapkan SDM Bidang Transisi Energi - Investor.ID","Bangun Kampus di Sawangan, PLN Siapkan SDM Bidang Transisi Energi  Investor.ID",2023-06-27,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vaW52ZXN0b3IuaWQvYnVzaW5lc3MvMzMzNTM0L2Jhbmd1bi1rYW1wdXMtZGktc2F3YW5nYW4tcGxuLXNpYXBrYW4tc2RtLWJpZGFuZy10cmFuc2lzaS1lbmVyZ2nSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Merdeka Battery Bakal Jadi Raja Nikel, tapi Potensi Cuan Saham Tipis - Investor.ID","Merdeka Battery Bakal Jadi Raja Nikel, tapi Potensi Cuan Saham Tipis  Investor.ID",2023-06-24,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMzE3Ny9tZXJkZWthLWJhdHRlcnktYmFrYWwtamFkaXJhamEtbmlrZWx0YXBpLXBvdGVuc2ktY3Vhbi1zYWhhbS10aXBpc9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Teguh Boentoro Masuk, Saham Darma Henwa (DEWA) Kembali Mengarah ke Rp 50 - Investor.ID","Teguh Boentoro Masuk, Saham Darma Henwa (DEWA) Kembali Mengarah ke Rp 50  Investor.ID",2023-06-16,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMjQ1Ny90ZWd1aC1ib2VudG9yby1tYXN1a3NhaGFtLWRhcm1hLWhlbndhLWRld2Eta2VtYmFsaS1tZW5nYXJhaC1rZS1ycC01MNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Usai IPO, Merdeka Battery (MBMA) Langsung Tancap Gas Tuntaskan Akuisisi - Investor.ID","Usai IPO, Merdeka Battery (MBMA) Langsung Tancap Gas Tuntaskan Akuisisi  Investor.ID",2023-06-07,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMTQ4OS91c2FpLWlwby1tZXJkZWthLWJhdHRlcnktbWJtYS1sYW5nc3VuZy10YW5jYXAtZ2FzLXR1bnRhc2thbi1ha3Vpc2lzadIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
Ceruk Pasar Mobil Gen Z Sangat Menggiurkan - Investor.ID,Ceruk Pasar Mobil Gen Z Sangat Menggiurkan  Investor.ID,2023-06-04,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vaW52ZXN0b3IuaWQvYnVzaW5lc3MvMzMxMjAyL2NlcnVrLXBhc2FyLW1vYmlsLWdlbi16LXNhbmdhdC1tZW5nZ2l1cmthbtIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
Produsen Nivea dan Hansaplast Ekspansi Pabrik Senilai Rp 400 Miliar - Investor.ID,Produsen Nivea dan Hansaplast Ekspansi Pabrik Senilai Rp 400 Miliar  Investor.ID,2023-05-30,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vaW52ZXN0b3IuaWQvYnVzaW5lc3MvMzMwODE3L3Byb2R1c2VuLW5pdmVhLWRhbi1oYW5zYXBsYXN0LWVrc3BhbnNpLXBhYnJpay1zZW5pbGFpLXJwLTQwMC1taWxpYXLSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Tekan Obesitas, Novellpharm Lansir 'Meal Replacement' iSlim - Investor.ID","Tekan Obesitas, Novellpharm Lansir 'Meal Replacement' iSlim  Investor.ID",2023-05-27,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vaW52ZXN0b3IuaWQvbGlmZXN0eWxlLzMzMDYxMi90ZWthbi1vYmVzaXRhcy1ub3ZlbGxwaGFybS1sYW5zaXItbWVhbC1yZXBsYWNlbWVudC1pc2xpbdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
Ini Pemicu IHSG dan Bursa Saham Asia Melemah - Investor.ID,Ini Pemicu IHSG dan Bursa Saham Asia Melemah  Investor.ID,2023-05-26,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMDQ5OS9pbmktcGVtaWN1LWloc2ctZGFuLWJ1cnNhLXNhaGFtLWFzaWEtbWVsZW1haNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
"Garuda (GIAA) Mulai Terbangkan Calon Jemaah Haji, Kerahkan 14 Pesawat Jumbo - Investor.ID","Garuda (GIAA) Mulai Terbangkan Calon Jemaah Haji, Kerahkan 14 Pesawat Jumbo  Investor.ID",2023-05-24,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vaW52ZXN0b3IuaWQvbWFya2V0LzMzMDI3OC9nYXJ1ZGEtZ2lhYS1tdWxhaS10ZXJiYW5na2FuLWNhbG9uLWplbWFhaC1oYWppLWtlcmFoa2FuLTE0LXBlc2F3YXQtanVtYm_SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://investor.id', 'title': 'Investor.ID'}",Missing,Missing
